                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        6794      4.8144573300680158E-037      5.0271465915946114E-034      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                              10          3.6334679767708173E+006                                1          2.9732304916664170E+000          8.7018395869379290E+000          1.7575266497961764E-001          1.3689346173191912E+000          4.1494814882636522E-001          6.8394764670693284E+000         -5.7644668261151533E-001         -7.9984804042965418E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4798907627584285E+002          1.4172793254875529E-001          9.2690727827475374E+000          4.9232341735258721E+001          3.3293836517970377E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3293836517970377E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              11          3.7670673166278298E+006                                1          2.9694126868640187E+000          8.6943888720920839E+000          1.7471950880175979E-001          1.3320688047542835E+000          4.1459286069426060E-001          6.8336203502859876E+000         -5.7857569349076221E-001         -8.0507128923272175E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4805247281237160E+002          1.4178864689524007E-001          9.2383186471723917E+000          4.9232155729162677E+001          3.3239075753899094E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3239075753899094E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              12          3.8933070361758606E+006                                1          2.9662517409686644E+000          8.6882176470303349E+000          1.7368342222291630E-001          1.3009468872095442E+000          4.1429858516897888E-001          6.8287698875578338E+000         -5.8077717752263980E-001         -8.0949030226074858E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4810504417865835E+002          1.4183899406438649E-001          9.2124506758769620E+000          4.9232001544627657E+001          3.3182027586337952E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3182027586337952E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              13          4.0447946996334977E+006                                1          2.9628695842589643E+000          8.6816121162838282E+000          1.7247320209335126E-001          1.2679202836262171E+000          4.1398359973079718E-001          6.8235780690185610E+000         -5.8338155857984197E-001         -8.1418542137254646E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4816137740282736E+002          1.4189294393417551E-001          9.1833810255206618E+000          4.9231836387816649E+001          3.3132542343126012E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3132542343126012E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              14          4.2265798957826616E+006                                1          2.9592871479853193E+000          8.6746126872656024E+000          1.7100839831675840E-001          1.2332638613525149E+000          4.1364983121151605E-001          6.8180766541079789E+000         -5.8658656328735492E-001         -8.1911851040726313E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4822114006726338E+002          1.4195017815096550E-001          9.1521846678776804E+000          4.9231661245261265E+001          3.3078686141066967E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3078686141066967E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              15          4.4447221311616600E+006                                1          2.9555294434369443E+000          8.6672677801189391E+000          1.6925836221048235E-001          1.1973888374850898E+000          4.1329958853083226E-001          6.8123037001158346E+000         -5.9047052814122114E-001         -8.2423143620788220E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4828393032557221E+002          1.4201031186973895E-001          9.1180323057989447E+000          4.9231477305991206E+001          3.3020608131212278E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3020608131212278E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              16          4.6873412245273562E+006                                1          2.9519082668983812E+000          8.6601867883929966E+000          1.6730672560234938E-001          1.1629780035272681E+000          4.1296193068513426E-001          6.8067381785052330E+000         -5.9486162483603466E-001         -8.2914312655659406E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4834454003092912E+002          1.4206835729071732E-001          9.0851254563352892E+000          4.9231299828347737E+001          3.2958711401083661E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2958711401083661E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              17          4.9580496958452454E+006                                1          2.9484016507530337E+000          8.6533270525502211E+000          1.6519975406215540E-001          1.1299208395399358E+000          4.1263482344982383E-001          6.8013465597103497E+000         -5.9964660112540502E-001         -8.3386806868020324E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4840332682825840E+002          1.4212465692753037E-001          9.0526988648078976E+000          4.9231127757813290E+001          3.2897522609931244E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2897522609931244E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              18          5.2828998614267120E+006                                1          2.9447443122572543E+000          8.6461695716539175E+000          1.6285792307338959E-001          1.0962398628861454E+000          4.1229351820987914E-001          6.7957209191012957E+000         -6.0499518939687458E-001         -8.3868674480070926E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4846473981768895E+002          1.4218347164712095E-001          9.0175832374603981E+000          4.9230948073126363E+001          3.2836970046205451E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2836970046205451E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              19          5.6376096383139333E+006                                1          2.9412972426499624E+000          8.6394208779620687E+000          1.6049630049710262E-001          1.0649055796055524E+000          4.1197170603137917E-001          6.7904165772747538E+000         -6.1041911823702311E-001         -8.4317522091804598E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4852271520031931E+002          1.4223899419868830E-001          8.9852568997924145E+000          4.9230778514522740E+001          3.2773414121605967E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2773414121605967E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              20          5.9803265664042113E+006                                1          2.9384048135663501E+000          8.6337560283929768E+000          1.5840856727701400E-001          1.0386425341266445E+000          4.1170157707547395E-001          6.7859641158233321E+000         -6.1523448998599728E-001         -8.4694252483523069E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4857143217077279E+002          1.4228565004435045E-001          8.9585261508503216E+000          4.9230636084846360E+001          3.2712476385559633E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2712476385559633E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              21          6.3888208887840053E+006                                1          2.9353519707708715E+000          8.6277749904552721E+000          1.5625360036201350E-001          1.0116316812840009E+000          4.1141637064348729E-001          6.7812631364712228E+000         -6.2020568088328454E-001         -8.5081958022787685E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4862292038317145E+002          1.4233495988584366E-001          8.9320334232309850E+000          4.9230485603879551E+001          3.2659960547468657E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2659960547468657E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              22          6.8790140756397592E+006                                1          2.9321296886103974E+000          8.6214597422571533E+000          1.5405724247113495E-001          9.8402037543046672E-001          4.1111522735958655E-001          6.7762994743623981E+000         -6.2526991894565109E-001         -8.5478499302555455E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4867734381266766E+002          1.4238708076083537E-001          8.9051316523250588E+000          4.9230326601024679E+001          3.2604547909033478E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2604547909033478E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              23          7.4117197798049562E+006                                1          2.9290692065402952E+000          8.6154594584966748E+000          1.5203652120602318E-001          9.5831619166056758E-001          4.1082910318848820E-001          6.7715833681683559E+000         -6.2992757809499955E-001         -8.5847974697241558E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4872910837507587E+002          1.4243665526048110E-001          8.8824954230879793E+000          4.9230175420282812E+001          3.2546364290634408E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2546364290634408E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              24          7.9077992283289740E+006                                1          2.9265635791104763E+000          8.6105454490922693E+000          1.5041488776570661E-001          9.3741814738131957E-001          4.1059477812591921E-001          6.7677210524654958E+000         -6.3366585310157530E-001         -8.6148688160842324E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4877154192339330E+002          1.4247729352396027E-001          8.8653542573427782E+000          4.9230051530429201E+001          3.2490702133870933E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2490702133870933E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              25          8.4979583181945365E+006                                1          2.9238863390737544E+000          8.6052933248666861E+000          1.4879217398702169E-001          9.1580321030947009E-001          4.1034433002203996E-001          6.7635929850971994E+000         -6.3739678338182493E-001         -8.6459811932395447E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4881693534591571E+002          1.4252076643484876E-001          8.8497316678177658E+000          4.9229919037980231E+001          3.2444311465616543E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2444311465616543E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              26          9.1605685868915953E+006                                1          2.9212031893537356E+000          8.6000279986278674E+000          1.4725941093870906E-001          8.9466589627984627E-001          4.1009325237875111E-001          6.7594545412035769E+000         -6.4091237764940290E-001         -8.6764229408952520E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4886248460558528E+002          1.4256438858970338E-001          8.8380115298257138E+000          4.9229786131296343E+001          3.2395245399342222E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2395245399342222E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              27          9.7633488640477993E+006                                1          2.9190245098602614E+000          8.5957514424229267E+000          1.4605625917637133E-001          8.7768190923113010E-001          4.0988932433998837E-001          6.7560932513025644E+000         -6.4366903331392211E-001         -8.7009032045821533E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4889951101471146E+002          1.4259984848003596E-001          8.8303295190998128E+000          4.9229678123118759E+001          3.2346133885628937E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2346133885628937E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              28          1.0346901782249065E+007                                1          2.9171032387572136E+000          8.5919792733368148E+000          1.4504035625922601E-001          8.6284538859393023E-001          4.0970944805478410E-001          6.7531283998551777E+000         -6.4599216115750402E-001         -8.7223027054950797E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4893219338506938E+002          1.4263114811983493E-001          8.8269852544693741E+000          4.9229582809067573E+001          3.2305811303584655E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2305811303584655E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              29          1.0926515965977794E+007                                1          2.9153469826032725E+000          8.5885303653430629E+000          1.4415366551096367E-001          8.4942544017670196E-001          4.0954498650924748E-001          6.7504176253316208E+000         -6.4801506486587468E-001         -8.7416697938966803E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4896209383681528E+002          1.4265978353884604E-001          8.8260419065435922E+000          4.9229495626454138E+001          3.2269934250288294E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2269934250288294E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              30          1.1622052986452267E+007                                1          2.9133944758872472E+000          8.5846952505318157E+000          1.4322995039769879E-001          8.3491842583990128E-001          4.0936210865042638E-001          6.7474032997699984E+000         -6.5011429399292642E-001         -8.7626077933293811E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4899536368076465E+002          1.4269164579731686E-001          8.8264120286311556E+000          4.9229398640060033E+001          3.2236941849230121E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2236941849230121E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              31          1.2427302981385279E+007                                1          2.9113159259751997E+000          8.5806116199916076E+000          1.4230639777042076E-001          8.1967902926497405E-001          4.0916738029256361E-001          6.7441936456846863E+000         -6.5220492975596289E-001         -8.7846152226227203E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4903081393012729E+002          1.4272559621228628E-001          8.8314736972967491E+000          4.9229295321298729E+001          3.2200699594495482E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2200699594495482E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              32          1.3117601188417790E+007                                1          2.9096869268767760E+000          8.5774105217488543E+000          1.4160702542215287E-001          8.0765272443954161E-001          4.0901473558143425E-001          6.7416776447998892E+000         -6.5378502752265966E-001         -8.8020003818151782E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4905862056090771E+002          1.4275222639601898E-001          8.8382879668185943E+000          4.9229214296848042E+001          3.2161938312560522E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2161938312560522E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              33          1.3757002063847650E+007                                1          2.9082828757848107E+000          8.5746509828533775E+000          1.4102632592456102E-001          7.9738555262775668E-001          4.0888314667487574E-001          6.7395087009637020E+000         -6.5509381574805192E-001         -8.8168491384042036E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4908260404273997E+002          1.4277519518115464E-001          8.8447484326950789E+000          4.9229144424633269E+001          3.2130814796994372E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2130814796994372E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              34          1.4372124344320318E+007                                1          2.9070137780975474E+000          8.5721563008729813E+000          1.4051881916871892E-001          7.8813741069515608E-001          4.0876418749856208E-001          6.7375479295052925E+000         -6.5623500427318315E-001         -8.8302310886075952E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4910429558790423E+002          1.4279596899721783E-001          8.8525039664100902E+000          4.9229081239306232E+001          3.2103871764852379E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2103871764852379E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              35          1.4975002682038078E+007                                1          2.9058386974239121E+000          8.5698461056664570E+000          1.4006528857261269E-001          7.7953554171376405E-001          4.0865402559373748E-001          6.7357321610586878E+000         -6.5725215022876515E-001         -8.8426862543310492E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4912439144572824E+002          1.4281521463651681E-001          8.8614413658948710E+000          4.9229022710260871E+001          3.2079297889196411E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2079297889196411E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              36          1.5570548713626586E+007                                1          2.9047383946100438E+000          8.5676826405546151E+000          1.3965489687044300E-001          7.7142131822877158E-001          4.0855086052912781E-001          6.7340317196092752E+000         -6.5817010716959135E-001         -8.8544435928592102E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4914321830168302E+002          1.4283324496306532E-001          8.8707985153125790E+000          4.9228967884330089E+001          3.2056170128795358E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2056170128795358E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
