                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        6794      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56 
                    model_number                         star_age                        star_mass                     log_abs_mdot                           log_dt                        num_zones                   mass_conv_core                          cz_mass                          cz_logT                        cz_logRho                          cz_logP                      cz_top_mass                      cz_top_logT                    cz_top_logRho                      cz_top_logP                    cz_top_radius                     he_core_mass                   he_core_radius                      he_core_lgT                    he_core_lgRho                        he_core_L                     kh_timescale                           log_LH                          log_LHe                          extra_L                eps_grav_integral                    log_abs_Lgrav                         log_Teff                       luminosity                            log_L                            log_R                           radius                        radius_cm                            log_g                          gravity                     log_center_T                   log_center_Rho                     log_center_P                center_degeneracy                     center_gamma                        center_mu                        center_ye                  center_eps_grav                   center_entropy                        center_h1                       center_he4                       center_c12                       center_o16                    total_mass_h1                   total_mass_he4                               pp                              cno                        e_thermal                      num_retries                      num_backups                  runtime_minutes 
                               1          3.0417293861521012E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.6204419961970675E+000                              477          0.0000000000000000E+000          1.5018548887131800E-005          4.7483642460848028E+000          1.6472444240506406E-001          1.3020524050265999E+001          9.5768730171862429E-004          3.3704817888444580E+000         -4.2842809773324930E+000          6.6428873097783177E+000          1.7447712692041220E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.5330792081862697E+006         -2.9373592336973058E+001         -9.8999999999999986E+001          0.0000000000000000E+000          4.7827132549944302E-005         -4.3203256562400307E+000          3.0566940117238106E+000          4.7827134399803455E-005         -4.3203256394423777E+000         -7.5029200671618335E-001          1.7770841496314735E-001          1.2368150264605129E+010          2.9196991593669770E+000          8.3118779857279947E+002          4.7483710140636672E+000         -4.2066103774036856E+000          1.3020543780003205E+001          5.6146255230903623E+000          5.0456898494166591E+000          8.5827199429273560E-001          8.7000425680503590E-001          1.7415190394756572E-001          9.9574984811657892E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9373592336973058E+001         -9.8999999999999986E+001          1.3281410519007136E+043                                0                                0          8.3000000000000001E-003 
                               2          3.0918046495346227E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.6996232422446926E+000                              477          9.5769114352006182E-004          1.5017437853395777E-005          4.7486203170853942E+000          1.6522937740360921E-001          1.3021490504176523E+001          9.5769110986714543E-004          3.3155384981596248E+000         -5.0164668649029931E+000          5.8551623621462481E+000          1.7662652110235330E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.3726104374522931E+005         -2.9372312533435871E+001         -9.8999999999999986E+001          0.0000000000000000E+000          2.9624307891749208E-006         -5.5283517872199948E+000          3.2719620913835321E+000          3.5521137139461057E-004         -3.4495131395857750E+000         -7.4542191610732467E-001          1.7971241647210107E-001          1.2507624761625290E+010          2.9099589781492599E+000          8.1275374282530868E+002          4.7486203170853933E+000         -4.2066103563275217E+000          1.3021490504176521E+001          5.6164058017730696E+000          5.0447110719047075E+000          8.5806907057762116E-001          8.7000425680503590E-001          1.3171290512720582E-003          9.9570241567460211E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9372312533435871E+001         -9.8999999999999986E+001          1.3271546376792184E+043                                0                                0          3.0783333333333333E-002 
                               3          3.1318648602406401E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.6027132292366364E+000                              499          0.0000000000000000E+000          4.8476532501909735E-005          4.7017662405655205E+000          1.0480724686926735E-001          1.2890525879037032E+001          9.5768585867969853E-004          3.3936018554896541E+000         -4.1950803244300729E+000          6.7558604918919976E+000          1.7372476063023942E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.4535481733964954E+005         -2.9371236533066174E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.0068172311610571E-006         -5.5218929696083547E+000          3.2698068381563710E+000          3.4733373277949666E-004         -3.4592530363017473E+000         -7.4598135801098875E-001          1.7948106670069461E-001          1.2491523280234943E+010          2.9110778619565880E+000          8.1485036037907980E+002          4.7489040392598021E+000         -4.2066103367399386E+000          1.3022411082471054E+001          5.6173125457763655E+000          5.0432034454499970E+000          8.5789028584957083E-001          8.7000425680503590E-001          6.9472609193807879E-004          9.9568379466688199E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9371236533066174E+001         -9.8999999999999986E+001          1.3263688953536636E+043                                0                                0          3.2883333333333334E-002 
                               4          3.1707009429902625E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.5892354177854191E+000                              498          0.0000000000000000E+000          2.3449938422882776E-005          4.7255149201581457E+000          1.3663528159064500E-001          1.2959395578889298E+001          9.5768585867969853E-004          3.3933849954372550E+000         -4.1927971033307498E+000          6.7579130135294996E+000          1.7355189857667819E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.5909782607500826E+005         -2.9370152208843997E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1408786811815369E-006         -5.5029488382308980E+000          3.2660987800839978E+000          3.3458364992542105E-004         -3.4754952854915602E+000         -7.4668636646114894E-001          1.7918994391613380E-001          1.2471261716675079E+010          2.9124878788569082E+000          8.1750022122399673E+002          4.7492252563228794E+000         -4.2066103155917007E+000          1.3023417504747501E+001          5.6180742430686932E+000          5.0414046223077271E+000          8.5770137667655910E-001          8.7000425680503590E-001          5.3166481793674085E-004          9.9567087126552902E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9370152208843997E+001         -9.8999999999999986E+001          1.3255664180995776E+043                                0                                0          3.5066666666666670E-002 
                               5          3.2173042422898095E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.6684166638330442E+000                              498          0.0000000000000000E+000          1.6764099820311821E-005          4.7397169872576308E+000          1.5701440445995962E-001          1.3002030669827391E+001          9.5768617576926993E-004          3.3880563441430516E+000         -4.2086816923092476E+000          6.7365091456051527E+000          1.7341416228128567E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.7287527471829683E+005         -2.9368813487617750E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.2624578429691534E-006         -5.4864550915108756E+000          3.2626227626634914E+000          3.2282672801097297E-004         -3.4910305156255022E+000         -7.4750194668710745E-001          1.7885375121265190E-001          1.2447863376898148E+010          2.9141190393088254E+000          8.2057643197984464E+002          4.7496154974806242E+000         -4.2066102903285350E+000          1.3024625034010015E+001          5.6188712239265417E+000          5.0391819425192752E+000          8.5747915208339665E-001          8.7000425680503590E-001          4.3900996666010534E-004          9.9565891655645906E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9368813487617750E+001         -9.8999999999999986E+001          1.3245584915053800E+043                                0                                0          3.7350000000000001E-002 
                               6          3.2732282014492652E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.7475979098806684E+000                              498          0.0000000000000000E+000          1.5261537440121973E-005          4.7458501757946037E+000          1.6704599162809719E-001          1.3022132329737659E+001          9.5768647793755511E-004          3.3825379596794574E+000         -4.2238911420998724E+000          6.7156065043722837E+000          1.7322163403817101E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.8794761446279380E+005         -2.9367149725304156E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.3894679845820847E-006         -5.4698684638890720E+000          3.2590461932119776E+000          3.1097661042989633E-004         -3.5072722744562084E+000         -7.4846968719943230E-001          1.7845565423189982E-001          1.2420156623231764E+010          2.9160545203334749E+000          8.2424158191667823E+002          4.7500504062614120E+000         -4.2066102589789605E+000          1.3026086539694031E+001          5.6205934691429116E+000          5.0370034771426839E+000          8.5719598948955489E-001          8.7000425680503590E-001          1.0250336485781277E-003          9.9561634034714608E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9367149725304156E+001         -9.8999999999999986E+001          1.3232983671903887E+043                                0                                0          3.9366666666666668E-002 
                               7          3.3403369524406125E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.8267791559282935E+000                              496          0.0000000000000000E+000          1.5032886774648664E-005          4.7467327424149515E+000          1.7020436399128355E-001          1.3027635846232748E+001          9.5768647793755511E-004          3.3820331382781736E+000         -4.2193790707890901E+000          6.7195912335273942E+000          1.7287887209097241E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.0762802257285995E+005         -2.9365052009131691E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.5705400186143433E-006         -5.4472660949891596E+000          3.2545829957968566E+000          2.9679016006734172E-004         -3.5275505019755466E+000         -7.4968240612886006E-001          1.7795803181102474E-001          1.2385523097983700E+010          2.9184799581923304E+000          8.2885766529384716E+002          4.7468219106119411E+000         -4.2066101408973795E+000          1.3027896659150745E+001          5.6990949082374565E+000          5.0855174307969664E+000          8.5519852429628340E-001          8.7000425680503590E-001          4.9870745647261669E-002          9.9314584643050541E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9365052009131691E+001         -9.8999999999999986E+001          1.3216994742550350E+043                                0                                0          4.1450000000000001E-002 
                               8          3.4208674536302290E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.9059604019759186E+000                              496          0.0000000000000000E+000          1.5017714440963179E-005          4.7463228918133735E+000          1.7207479805608386E-001          1.3030183817484996E+001          9.5768676588093280E-004          3.3761316012312164E+000         -4.2324725725368095E+000          6.7004354970308109E+000          1.7252351606283106E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.3032441227976012E+005         -2.9362390091654387E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.7855283032236504E-006         -5.4218735023821516E+000          3.2497917248067174E+000          2.8208056744641791E-004         -3.5496268313968509E+000         -7.5113802885923353E-001          1.7736256919205171E-001          1.2344080090628414E+010          2.9213912036530774E+000          8.3443248603466043E+002          4.7463231247383098E+000         -4.2066100677205567E+000          1.3030188456679989E+001          5.7259110951423633E+000          5.0981937866907314E+000          8.5423901557922322E-001          8.7000425680503590E-001          1.3841008658752664E-002          9.9232404270361911E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9362390091654387E+001         -9.8999999999999986E+001          1.3196547697105543E+043                                0                                0          4.3383333333333336E-002 
                               9          3.5175040550577692E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.9851416480235429E+000                              496          0.0000000000000000E+000          1.5018548887132639E-005          4.7456765995127146E+000          1.7430134998184590E-001          1.3033101387165544E+001          9.5768704026351510E-004          3.3698906290229234E+000         -4.2440572723096635E+000          6.6824628262647536E+000          1.7204836137006158E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.5747756114304363E+005         -2.9358984025207377E+001         -9.8999999999999986E+001          0.0000000000000000E+000          4.0492575824888710E-006         -5.3926245958926309E+000          3.2444783602368314E+000          2.6642367049798651E-004         -3.5744271927525531E+000         -7.5291148039731326E-001          1.7663978181201756E-001          1.2293775534552797E+010          2.9249381067292370E+000          8.4127523916237840E+002          4.7456801083086528E+000         -4.2066099745157643E+000          1.3033120553857927E+001          5.7604279804229739E+000          5.1145098337463946E+000          8.5301360428333239E-001          8.7000425680503590E-001          1.4773365756405333E-002          9.9127143245446163E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9358984025207377E+001         -9.8999999999999986E+001          1.3170123110230671E+043                                0                                0          4.5300000000000000E-002 
                              10          3.6334679767708173E+006          9.5769185209712961E-004         -9.8999999999999986E+001          5.0643228940711680E+000                              496          0.0000000000000000E+000          1.5018548887132639E-005          4.7448323593067228E+000          1.7718387544810801E-001          1.3036881257734661E+001          9.5768730171862505E-004          3.3632127235167091E+000         -4.2536349542651877E+000          6.6660677634932037E+000          1.7141633808977055E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.9139570065703662E+005         -2.9354592394691906E+001         -9.8999999999999986E+001          0.0000000000000000E+000          4.3681026002357020E-006         -5.3597071692518323E+000          3.2383529218409053E+000          2.4928597906292098E-004         -3.6033021474362319E+000         -7.5509808094729958E-001          1.7575266497961764E-001          1.2232033977251429E+010          2.9293113078292095E+000          8.4978939665752011E+002          4.7448361036036113E+000         -4.2066098550218856E+000          1.3036900258375681E+001          5.8054415416717529E+000          5.1358089037023316E+000          8.5143410593271207E-001          8.7000425680503590E-001          1.5936961551399106E-002          9.8990385951155044E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9354592394691906E+001         -9.8999999999999986E+001          1.3135608808072740E+043                                0                                0          4.7300000000000002E-002 
                              11          3.7670673166278298E+006          9.5769185209712961E-004         -9.8999999999999986E+001          5.1258043122026615E+000                              495          0.0000000000000000E+000          1.5018548887132429E-005          4.7437739406152639E+000          1.8072092166961301E-001          1.3041515858016467E+001          9.5768778823418868E-004          3.3504024108575945E+000         -4.2800422266422711E+000          6.6266216944445846E+000          1.7070207391028633E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.3108949542767461E+005         -2.9349207870663424E+001         -9.8999999999999986E+001          0.0000000000000000E+000          4.6732538432453179E-006         -5.3303806281932005E+000          3.2318392213125788E+000          2.3201817824542909E-004         -3.6344779875125330E+000         -7.5765859992879714E-001          1.7471950880175979E-001          1.2160128373584879E+010          2.9344323457922048E+000          8.5986910641502175E+002          4.7437778941367306E+000         -4.2066097094972612E+000          1.3041534657019241E+001          5.8614139580726610E+000          5.1623313128685302E+000          8.4950005054473843E-001          8.7000425680503590E-001          1.7054622274691702E-002          9.8821628824339829E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9349207870663424E+001         -9.8999999999999986E+001          1.3092580709123871E+043                                0                                0          4.9450000000000001E-002 
                              12          3.8933070361758606E+006          9.5769185209712961E-004         -9.8999999999999986E+001          5.1011960210453360E+000                              495          0.0000000000000000E+000          1.5018548887132429E-005          4.7426738806366480E+000          1.8431072414170691E-001          1.3046215742724002E+001          9.5768822993063079E-004          3.3370788675016150E+000         -4.3062748929858321E+000          6.5868660004367463E+000          1.6997668055019693E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.7825122578735475E+005         -2.9343746654118867E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.0464493009480715E-006         -5.2970140855196446E+000          3.2245392828800452E+000          2.1436614311530508E-004         -3.6688438058230006E+000         -7.6024163221896401E-001          1.7368342222291630E-001          1.2088018819870529E+010          2.9395984103725383E+000          8.7015858714602837E+002          4.7426779344800281E+000         -4.2066095629644806E+000          1.3046234339432903E+001          5.9190606546401963E+000          5.1897010962123806E+000          8.4754278719425191E-001          8.7000425680503590E-001          1.8421693012759720E-002          9.8649136485419398E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9343746654118867E+001         -9.8999999999999986E+001          1.3048103323215922E+043                                0                                0          5.1566666666666663E-002 
                              13          4.0447946996334977E+006          9.5769185209712961E-004         -9.8999999999999986E+001          5.1803772670929611E+000                              495          0.0000000000000000E+000          1.5018157116194477E-005          4.7412742298342776E+000          1.8877277424859801E-001          1.3052054347209340E+001          9.5768853308446768E-004          3.3241894968923473E+000         -4.3253355163237002E+000          6.5547637367548681E+000          1.6901200686387474E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          6.2371458720950177E+005         -2.9336970033089482E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.2513096338945597E-006         -5.2797323735759623E+000          3.2185995040797355E+000          2.0013525380070411E-004         -3.6986764037048245E+000         -7.6327837355925587E-001          1.7247320209335126E-001          1.2003789919293060E+010          2.9456718930531220E+000          8.8241299066169063E+002          4.7412755546883494E+000         -4.2066093826421707E+000          1.3052064737616567E+001          5.9918596601486191E+000          5.2243333665716571E+000          8.4512224763631771E-001          8.7000425680503590E-001          1.9171810680371413E-002          9.8432775676053339E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9336970033089482E+001         -9.8999999999999986E+001          1.2991692988039999E+043                                0                                0          5.3616666666666667E-002 
                              14          4.2265798957826616E+006          9.5769185209712961E-004         -9.8999999999999986E+001          5.2595585131405853E+000                              494          0.0000000000000000E+000          1.5018157116194477E-005          4.7394829558804146E+000          1.9428857488706502E-001          1.3059257085144184E+001          9.5768863090272757E-004          3.3181240432280457E+000         -4.3172457846778407E+000          6.5567295667654850E+000          1.6773911618265089E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          6.7983996387520293E+005         -2.9328597733087282E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.4503877982801396E-006         -5.2635725963175828E+000          3.2120224470479104E+000          1.8518550661961419E-004         -3.7323930059987491E+000         -7.6698256064256842E-001          1.7100839831675840E-001          1.1901842506049751E+010          2.9530802672197471E+000          8.9759467450709485E+002          4.7394843033184664E+000         -4.2066091621517163E+000          1.3059267304670911E+001          6.0837757325172408E+000          5.2681791357051857E+000          8.4214944094419453E-001          8.7000425680503590E-001          1.9897611485624717E-002          9.8162219993539619E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9328597733087282E+001         -9.8999999999999986E+001          1.2919989309102279E+043                                0                                0          5.5716666666666664E-002 
                              15          4.4447221311616600E+006          9.5769185209712961E-004         -9.8999999999999986E+001          5.3387397591882104E+000                              489          0.0000000000000000E+000          1.5018157116194686E-005          4.7372033900974406E+000          2.0104342306026377E-001          1.3068062291955238E+001          9.5768881729433165E-004          3.3096826802737835E+000         -4.3099017822200247E+000          6.5555723884527302E+000          1.6622665797438069E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          7.4797474692530977E+005         -2.9318359281203929E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.6089565544438281E-006         -5.2511179239124619E+000          3.2050028647038658E+000          1.7005682025792538E-004         -3.7694059456719544E+000         -7.7144986579108166E-001          1.6925836221048235E-001          1.1780043493125151E+010          2.9620148775167738E+000          9.1625187739436763E+002          4.7372047427748578E+000         -4.2066088958338286E+000          1.3068072306396585E+001          6.1992097616195672E+000          5.3234352304175170E+000          8.3854724407196002E-001          8.7000425680503590E-001          2.0470893688662287E-002          9.7826042108236528E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          6.9757913560137825E-004          2.2621780512711696E-004         -2.9318359281203929E+001         -9.8999999999999986E+001          1.2829051338126994E+043                                0                                0          5.7966666666666673E-002 
