                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        6794      8.0000000000000004E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56 
                    model_number                         star_age                        star_mass                     log_abs_mdot                           log_dt                        num_zones                   mass_conv_core                          cz_mass                          cz_logT                        cz_logRho                          cz_logP                      cz_top_mass                      cz_top_logT                    cz_top_logRho                      cz_top_logP                    cz_top_radius                     he_core_mass                   he_core_radius                      he_core_lgT                    he_core_lgRho                        he_core_L                     kh_timescale                           log_LH                          log_LHe                          extra_L                eps_grav_integral                    log_abs_Lgrav                         log_Teff                       luminosity                            log_L                            log_R                           radius                        radius_cm                            log_g                          gravity                     log_center_T                   log_center_Rho                     log_center_P                center_degeneracy                     center_gamma                        center_mu                        center_ye                  center_eps_grav                   center_entropy                        center_h1                       center_he4                       center_c12                       center_o16                    total_mass_h1                   total_mass_he4                               pp                              cno                        e_thermal                      num_retries                      num_backups                  runtime_minutes 
                               9          3.1194437854174096E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.3199884111832700E+000                              692          0.0000000000000000E+000          3.3555066884843332E-002          6.6584772609836609E+000          2.9704047572882203E-001          1.5083749089353214E+001          9.9999999748275015E-001          3.9268833051558141E+000         -6.0542141042616286E+000          5.6837430513412981E+000          1.5766536338652253E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.6923979383767666E+006         -4.2927388699576268E+000         -7.7867680373424889E+001          0.0000000000000000E+000          3.1710633917896125E+000          5.0120492396630212E-001          3.7879462322200479E+000          3.1711166733651655E+000          5.0121222110829822E-001          1.9797248256667949E-001          1.5775113134727683E+000          1.0979163239507773E+011          4.0419443882797657E+000          1.1013982656724940E+004          6.6839540811196336E+000          3.4905919271630509E-001          1.5161382447728998E+001         -3.8350751872460123E+000          6.8279545066226854E-002          6.1533522280831920E-001          8.5500478576676742E-001          5.1206601972347379E+000          1.8881264510338319E+001          7.0999999058330654E-001          2.6997126656600773E-001          3.4416106108118580E-003          9.3604466091399708E-003          7.0999999915056389E-001          2.6997126656600751E-001         -4.2927388722971518E+000         -1.2561395468682472E+001          1.7809011573243416E+048                                2                                1          3.6983333333333333E-002 
                              10          3.1445146699813157E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.3991696572308943E+000                              695          0.0000000000000000E+000          2.8891394504083179E-002          6.6654070647383001E+000          3.1340025761240237E-001          1.5107071629948864E+001          9.9999999763900027E-001          3.9244997738888401E+000         -6.0540895620157906E+000          5.6813488496230846E+000          1.5624196636107637E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.8338429133329801E+006         -4.2561241702988299E+000         -7.7504814592849357E+001          0.0000000000000000E+000          3.1063675633815544E+000          4.9225284266870500E-001          3.7876817408411396E+000          3.1064266321302068E+000          4.9226110086325842E-001          1.9402590520197638E-001          1.5632408855091335E+000          1.0879843914966467E+011          4.0498375430091720E+000          1.1215988181776365E+004          6.6888688293496585E+000          3.5925598407781700E-001          1.5176520969974391E+001         -3.8285028858055186E+000          6.8041644443784882E-002          6.1533985773096422E-001          8.5500478561520676E-001          5.3247150415047821E+000          1.8871188102435436E+001          7.0999999012862391E-001          2.6997126656600784E-001          3.4416106108118225E-003          9.3604466091399725E-003          7.0999999911106104E-001          2.6997126656600751E-001         -4.2561241731786836E+000         -1.2434538070234808E+001          1.7967365183975501E+048                                2                                1          3.8883333333333339E-002 
                              11          3.1745997314580027E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.4783509032785194E+000                              695          0.0000000000000000E+000          2.0174876574083456E-002          6.6775394957529528E+000          3.3847418298825321E-001          1.5144339913614495E+001          9.9999999771712511E-001          3.9218839489807880E+000         -6.0524816462950648E+000          5.6801978375799722E+000          1.5461599153881496E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.0188576313908044E+006         -4.2141309288932325E+000         -7.7102284328191402E+001          0.0000000000000000E+000          3.0233349740611422E+000          4.8048626802692906E-001          3.7870136265469156E+000          3.0233984506936862E+000          4.8049538619017790E-001          1.8947927645388468E-001          1.5469606847369552E+000          1.0766536973632262E+011          4.0589308005053555E+000          1.1453304325603667E+004          6.6945095867214457E+000          3.7124461595369895E-001          1.5194180457895321E+001         -3.8202142156512164E+000          6.7784477789973638E-002          6.1534426786646990E-001          8.5500478541318525E-001          5.6245766588130373E+000          1.8858035816640264E+001          7.0999998952255949E-001          2.6997126656600784E-001          3.4416106108117587E-003          9.3604466091399708E-003          7.0999999905884592E-001          2.6997126656600751E-001         -4.2141309325109741E+000         -1.2293477702868511E+001          1.8152120815792384E+048                                2                                1          4.1016666666666667E-002 
                              12          3.2107018052300275E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.5575321493261445E+000                              695          0.0000000000000000E+000          1.2433354803892738E-002          6.6889209751002383E+000          3.6345653678551720E-001          1.5180760907827473E+001          9.9999999771712511E-001          3.9247939001284449E+000         -6.0380239266464679E+000          5.6976831678519853E+000          1.5276264034946898E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.2216250816340707E+006         -4.1659726695007935E+000         -7.6661764984788206E+001          0.0000000000000000E+000          2.9411658731640764E+000          4.6851951813796194E-001          3.7866399465391432E+000          2.9412364530145978E+000          4.6852993987993635E-001          1.8424391331430848E-001          1.5284242279024984E+000          1.0637526941355809E+011          4.0694015267845076E+000          1.1732796194369363E+004          6.7008759577944268E+000          3.8535721443520554E-001          1.5214691233613712E+001         -3.8095665156683620E+000          6.7525542696287730E-002          6.1534372607373333E-001          8.5500478513998723E-001          6.1698185781533033E+000          1.8840422986568658E+001          7.0999998870296510E-001          2.6997126656600801E-001          3.4416106108116464E-003          9.3604466091399725E-003          7.0999999898883892E-001          2.6997126656600751E-001         -4.1659726741555314E+000         -1.2135861705419652E+001          1.8367571728859098E+048                                2                                1          4.3000000000000003E-002 
                              13          3.2540242937564566E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.6367133953737687E+000                              695          0.0000000000000000E+000          1.2433354803892738E-002          6.6948113041496242E+000          3.8120696096685569E-001          1.5204420585410526E+001          9.9999999779525017E-001          3.9245348384957661E+000         -6.0290976275231722E+000          5.7063122811191871E+000          1.5067301415170971E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.4765193119867267E+006         -4.1111358182488811E+000         -7.6184210081585874E+001          0.0000000000000000E+000          2.8431740925496678E+000          4.5380345311950504E-001          3.7859536770578965E+000          2.8432537598368874E+000          4.5381562211702969E-001          1.7825929339534752E-001          1.5075068471417179E+000          1.0491946154736928E+011          4.0813707666224301E+000          1.2060651449653433E+004          6.7077955791092743E+000          4.0199607033030205E-001          1.5238284030834087E+001         -3.7953149432028765E+000          6.7312349178801786E-002          6.1533458056662460E-001          8.5500478476573694E-001          7.1946431096015901E+000          1.8816174700723014E+001          7.0999998758021476E-001          2.6997126656600823E-001          3.4416106108114330E-003          9.3604466091399743E-003          7.0999999889352372E-001          2.6997126656600751E-001         -4.1111358244028811E+000         -1.1959762679882477E+001          1.8617206808332140E+048                                2                                1          4.4916666666666667E-002 
                              14          3.3060112799881720E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.7158946414213938E+000                              695          0.0000000000000000E+000          3.3159427851205958E-003          6.7093637008541540E+000          4.1332172869578343E-001          1.5251165456994002E+001          9.9999999779525017E-001          3.9281155996792636E+000         -6.0099885805857935E+000          5.7291418544164427E+000          1.4833140653214982E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.7814708068427499E+006         -4.0490648543414434E+000         -7.5664267986155224E+001          0.0000000000000000E+000          2.7356937553871945E+000          4.3706747908993743E-001          3.7851703088062774E+000          2.7357851555939843E+000          4.3708198873389403E-001          1.7145921320701896E-001          1.4840864954450133E+000          1.0328945190998203E+011          4.0949709269990873E+000          1.2444313029454181E+004          6.7149314603111838E+000          4.2175678586768844E-001          1.5265205143369492E+001         -3.7752760338409095E+000          6.7227315883704161E-002          6.1532235519091338E-001          8.5500478424807902E-001          8.8569901136772273E+000          1.8781839183050526E+001          7.0999998602724135E-001          2.6997126656600845E-001          3.4416106108110227E-003          9.3604466091399725E-003          7.0999999876157271E-001          2.6997126656600751E-001         -4.0490648627368504E+000         -1.1762807421287061E+001          1.8905120562372833E+048                                2                                1          4.6766666666666665E-002 
                              15          3.3683956634662300E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.7950758874690189E+000                              695          9.9999999795775196E-001          7.8088119526142932E-008          6.7224986139343290E+000          4.4451724212070232E-001          1.5295554896627159E+001          9.9999999795150007E-001          3.9266129242020829E+000         -6.0006360241958365E+000          5.7368819118399861E+000          1.4574044905982515E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          6.1582682200570814E+006         -3.9794077128382663E+000         -7.5084944373470279E+001          0.0000000000000000E+000          2.6139956354508103E+000          4.1730485811016754E-001          3.7840608952745232E+000          2.6141023955948790E+000          4.1732259509259878E-001          1.6379834344987868E-001          1.4581370442953006E+000          1.0148342200886433E+011          4.1102926665133674E+000          1.2891179821852234E+004          6.7224986139343281E+000          4.4451724212070404E-001          1.5295554896627159E+001         -3.7505873515080106E+000          6.7230359501927225E-002          6.1531800314657581E-001          8.5500478843089167E-001          9.4775449159394558E+000          1.8740022521788720E+001          7.0999999857567919E-001          2.6997126656600762E-001          3.4416106108119673E-003          9.3604466091399656E-003          7.0999999857568552E-001          2.6997126656600751E-001         -3.9794077247198278E+000         -1.1542318502690392E+001          1.9234825172067148E+048                                2                                1          4.8633333333333334E-002 
                              16          3.4432569236399001E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.8742571335166431E+000                              698          9.9999999802750550E-001          7.8088119526142932E-008          6.7308769276118854E+000          4.7010651462082170E-001          1.5329547133777405E+001          9.9999999795150041E-001          3.9311223865699323E+000         -5.9763487717368369E+000          5.7658593881095639E+000          1.4288949076676059E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          6.6007645999249602E+006         -3.9017539838859499E+000         -7.4440730180426925E+001          0.0000000000000000E+000          2.4873781815204157E+000          3.9574182051767842E-001          3.7829597889904174E+000          2.4875053512055940E+000          3.9576402368773744E-001          1.5522127031566099E-001          1.4296221565147242E+000          9.9498842849111771E+010          4.1274468127818027E+000          1.3410556888115798E+004          6.7308769276118863E+000          4.7010651462082043E-001          1.5329547133777405E+001         -3.7220559194946699E+000          6.7253807654115746E-002          6.1532888603703306E-001          8.5500478834197957E-001          9.1915671489321049E+000          1.8692362407511123E+001          7.0999999830894234E-001          2.6997126656600767E-001          3.4416106108119417E-003          9.3604466091399673E-003          7.0999999830894756E-001          2.6997126656600751E-001         -3.9017540013708714E+000         -1.1296874614206699E+001          1.9610774311078046E+048                                2                                1          5.0516666666666668E-002 
                              17          3.5330904358483041E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.9534383795642682E+000                              698          0.0000000000000000E+000          3.3159427851208174E-003          6.7345827654029184E+000          4.9016550764185984E-001          1.5353307349589974E+001          9.9999999795150041E-001          3.9362655629352021E+000         -5.9492670861411234E+000          5.7983089501800018E+000          1.3978793122811204E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          7.1291851252157269E+006         -3.8159274464249275E+000         -7.3739783978957405E+001          0.0000000000000000E+000          2.3540598176525589E+000          3.7181749425353389E-001          3.7817440843423928E+000          2.3542142597862572E+000          3.7184598595361740E-001          1.4569366074464965E-001          1.3986004406803738E+000          9.7339793470472656E+010          4.1465020319238253E+000          1.4012061407163308E+004          6.7398602069830673E+000          4.9891343854551845E-001          1.5367365986241369E+001         -3.6869223252494496E+000          6.7349737493387407E-002          6.1534375607085168E-001          8.5500478685113890E-001          9.2136259803171363E+000          1.8634012969132851E+001          7.0999999383642154E-001          2.6997126656600978E-001          3.4416106108082845E-003          9.3604466091399656E-003          7.0999999792372326E-001          2.6997126656600751E-001         -3.8159274731299653E+000         -1.1027118577157751E+001          2.0037017377349191E+048                                2                                1          5.2416666666666667E-002 
                              18          3.6408906504983888E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.0326196256118934E+000                              700          0.0000000000000000E+000          1.2433354803892958E-002          6.7370277068291617E+000          5.0964131154134584E-001          1.5375209527713865E+001          9.9999999810775053E-001          3.9339717149739002E+000         -5.9372346208759428E+000          5.8078738890787847E+000          1.3645445171968602E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          7.7639518014356112E+006         -3.7219807516347871E+000         -7.2992557074946475E+001          0.0000000000000000E+000          2.2143953033995882E+000          3.4525515166493798E-001          3.7803505389937002E+000          2.2145864240686381E+000          3.4529263326098192E-001          1.3520407509571708E-001          1.3652245052555336E+000          9.5016895116774628E+010          4.1674812032216906E+000          1.4705547666793680E+004          6.7494129914475645E+000          5.3114270648037643E-001          1.5409173265169041E+001         -3.6457171738550769E+000          6.7534581664349086E-002          6.1533784778642431E-001          8.5500478466573104E-001          9.1692529836746228E+000          1.8564401894128419E+001          7.0999998728020042E-001          2.6997126656601450E-001          3.4416106108000615E-003          9.3604466091399673E-003          7.0999999734266195E-001          2.6997126656600762E-001         -3.7219807937239620E+000         -1.0735594675335246E+001          2.0517312287461466E+048                                2                                1          5.4316666666666666E-002 
