                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                         50                         739     8.0000000000000004E-001     2.0000000000000000E-002     1.8923759905782454E+007     5.2539180409413634E+005     6.6867096028264277E+003     9.6139426143021356E-001     7.3161849199837592E-001    -1.6544023505779188E+000     7.0982046097332541E-001     1.1483181250222261E-004     2.7005580650978711E-001     3.3882049476969094E-003     1.0704668300752544E-003     9.3604446934016147E-003     2.0994599496976466E-003     1.0000000000000000E+000     0.0000000000000000E+000     7.0997841303095555E-001     4.8286864456788316E-005     2.6997311504876875E-001     3.4405002534255774E-003     1.0094539900069326E-003     9.3604465791748120E-003     2.0994599496976466E-003     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999999950970597E-001     7.3135377667601476E-001     9.9999999942285156E-001     7.3132756969880774E-001     6.2655699430563782E+003     3.3372853312238667E+007     1.0401559902306416E+010     2.8997498640359437E-001     2.8997498640359448E-001     7.8364827417479731E-051     9.2101987665850153E-003     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45                          46                          47                          48                          49                          50                          51                          52                          53                          54                          55                          56                          57                          58                          59                          60                          61                          62                          63                          64                          65                          66                          67                          68                          69                          70                          71                          72                          73                          74                          75                          76                          77                          78                          79                          80                          81                          82                          83                          84                          85                          86                          87 
                       zone                        logT                      logRho                        logP                        logR                  luminosity                        logL                    velocity                     entropy            conv_mixing_type                      csound                v_div_csound                     v_div_r                         eta                          mu                       logdq                    dq_ratio                           q                      radius                 temperature                         tau                      logtau                    pressure             pgas_div_ptotal                     logPgas                      energy                       grada                          cv                          cp                      gamma1                      gamma3                         gam                      free_e                      chiRho                        chiT                        abar                          ye                 log_opacity                     eps_nuc                 non_nuc_neu                    logPvisc                    eps_grav           mlt_mixing_length                   log_D_mix                log_conv_vel         conv_vel_div_csound               log_mlt_D_mix       pressure_scale_height                       gradT                       gradr                     dlnd_dt                     dlnT_dt                        mass                        mmid                       logxq                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                          pp                         cno                    tri_alfa                      burn_c                      burn_n                      burn_o                     burn_ne                     burn_na                     burn_mg                     burn_si                      burn_s                     burn_ar                     burn_ca                     burn_ti                     burn_cr                     burn_fe                     c12_c12                     c12_o16                     o16_o16                       pnhe4                       photo                       other             gradr_sub_grada                        logQ 
                          1     3.8253529807192583E+000    -6.1534657125824408E+000     5.4805777604335972E+000    -1.3571532606144920E-001     9.6139426143021356E-001    -1.7098474506758568E-002    -2.3414065295023731E-005     1.7972933466557912E+001                           0     8.3256702669615671E+005    -2.8122739124004051E-011    -4.5982797729403935E-016    -1.9408543698787685E+001     1.2881131371855732E+000    -1.2301029995663979E+001     1.0000000000000000E+000     1.0000000000000000E+000     7.3161849199837592E-001     6.6888734702405827E+003     6.6666666666666663E-001    -1.7609125905568127E-001     3.0239719642678526E+005     9.9998330578924233E-001     5.4805705101694668E+000     2.1770414686079463E+012     3.7603922624140973E-001     1.0709921069999999E+008     1.7252159607999998E+008     1.6098853223025795E+000     1.6053825466334817E+000     3.3526129237952235E-001     3.5872446683963134E-004     9.9940091595053648E-001     1.0084429386258122E+000     1.2841559185233693E+000     8.5500478890566545E-001    -9.4622135163342447E-001     2.9493333982323316E-033     0.0000000000000000E+000     0.0000000000000000E+000    -1.4759064247305993E-004     1.6817191250411619E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.2081662727672936E-004     1.2516289592574564E-001     1.2516289592574564E-001     3.1973377654417790E-016     3.9958705198779694E-016     1.0000000000000000E+000     9.9999999999974987E-001    -9.8999999999999986E+001     7.1000000000000008E-001     2.8733433992169382E-005     2.6997126656600789E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     2.9493333982323319E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -2.5087633031566409E-001    -1.8041716740209566E+000 
                          2     3.8258095192379180E+000    -6.1502920172134132E+000     5.4842108135596987E+000    -1.3571569678046785E-001     9.6139426139919981E-001    -1.7098474520768531E-002    -2.3414090968468069E-005     1.7968592817824945E+001                           0     8.3292186825778172E+005    -2.8119058070533485E-011    -4.5982887400919635E-016    -1.9397491455078118E+001     1.2881063626706593E+000    -1.1948847477552619E+001     4.4444444444444436E-001     9.9999999999949996E-001     7.3161786748025537E-001     6.6959086368011067E+003     6.7012171989657154E-001    -1.7384630554064240E-001     3.0493748462539236E+005     9.9998337510186519E-001     5.4842035933981599E+000     2.1777608518134221E+012     3.7589706916362031E-001     1.0716690978999999E+008     1.7259553744000000E+008     1.6095545436441894E+000     1.6050294880568976E+000     3.3572584435413205E-001     3.6214967144501746E-004     9.9939891338348352E-001     1.0084877766668794E+000     1.2841559185233691E+000     8.5500478890566567E-001    -9.4429171086350228E-001     2.9709917496127821E-033     0.0000000000000000E+000     0.0000000000000000E+000    -1.4530005139127690E-004     1.6822666312615063E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.2094427739727862E-004     1.2549581901120940E-001     1.2549581901120940E-001     3.2769369186816238E-016     4.0075140459810219E-016     9.9999999999949996E-001     9.9999999999893752E-001    -1.2301029995663979E+001     7.1000000000000019E-001     2.8733433992169304E-005     2.6997126656600789E-001     3.4416106108120302E-003     1.0081585468366043E-003     9.3604466091399777E-003     2.0994599496976492E-003     4.0903242835137518E-003     2.9709917496127821E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -2.5049966659088041E-001    -1.8019110556892493E+000 
                          3     3.8266525755321377E+000    -6.1445109562896612E+000     5.4908390476804367E+000    -1.3571652482842841E-001     9.6139426132941863E-001    -1.7098474552291063E-002    -2.3414147554226914E-005     1.7960637819931083E+001                           0     8.3357500002662349E+005    -2.8102503173646080E-011    -4.5983086203189286E-016    -1.9376717271804807E+001     1.2880936197936532E+000    -1.1726998727936261E+001     6.0000000000000009E-001     9.9999999999837497E-001     7.3161647254172679E-001     6.7089194181796329E+003     6.7793022862908325E-001    -1.6881500064710989E-001     3.0962715884521586E+005     9.9998349927661212E-001     5.4908318814481980E+000     2.1791150626215200E+012     3.7563214402645817E-001     1.0729328579999998E+008     1.7273352033999997E+008     1.6089381824433802E+000     1.6043709811568256E+000     3.3656483558687050E-001     3.6858950232564018E-004     9.9939524643123123E-001     1.0085714931786058E+000     1.2841559185233693E+000     8.5500478890566545E-001    -9.4078069926307362E-001     3.0108534264490135E-033     0.0000000000000000E+000     0.0000000000000000E+000    -1.4116946571577610E-004     1.6847325046380702E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.2117997015400585E-004     1.2698844537194484E-001     1.2698844537194484E-001     3.4214486873000714E-016     4.0290054180030656E-016     9.9999999999837497E-001     9.9999999999743749E-001    -1.1789146634685105E+001     7.1000000000000008E-001     2.8733433992169388E-005     2.6997126656600789E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137518E-003     3.0108534264490131E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -2.4880927686523965E-001    -1.7978161073539365E+000 
                          4     3.8278824543056471E+000    -6.1362589056556924E+000     5.5003268277514463E+000    -1.3571788666961324E-001     9.6139426121311711E-001    -1.7098474604828419E-002    -2.3414238350210709E-005     1.7949462788804066E+001                           0     8.3452487705621775E+005    -2.8075033063917413E-011    -4.5983408710071448E-016    -1.9345565848350525E+001     1.2880744428932662E+000    -1.1602059991327961E+001     7.5000000000000033E-001     9.9999999999650002E-001     7.3161417837515741E-001     6.7279453376768270E+003     6.9105011432687113E-001    -1.6049045684224300E-001     3.1646583238076419E+005     9.9998367193505866E-001     5.5003197365050491E+000     2.1810900745821433E+012     3.7523968763649451E-001     1.0748097109999998E+008     1.7293847682999998E+008     1.6080251668393608E+000     1.6033966504037378E+000     3.3774547837363456E-001     3.7826065512335053E-004     9.9939002692699419E-001     1.0086958955228327E+000     1.2841559185233693E+000     8.5500478890566545E-001    -9.3577796221787934E-001     3.0686820407863786E-033     0.0000000000000000E+000     0.0000000000000000E+000    -1.3546737290545519E-004     1.6888483770014167E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.2152450113636984E-004     1.2945289937045201E-001     1.2945289937045201E-001     3.6244101375805589E-016     4.0603259729254520E-016     9.9999999999650002E-001     9.9999999999524991E-001    -1.1455931955649723E+001     7.1000000000000008E-001     2.8733433992169385E-005     2.6997126656600789E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003     3.0686820407863783E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -2.4601104906030746E-001    -1.7920238142669866E+000 
                          5     3.8299895970922355E+000    -6.1225795254562225E+000     5.5161247295609721E+000    -1.3571966830104382E-001     9.6139426105804815E-001    -1.7098474674878340E-002    -2.3414352967325666E-005     1.7930855181047640E+001                           0     8.3614513106926996E+005    -2.8038451423483967E-011    -4.5983822449247817E-016    -1.9289923362731933E+001     1.2880394227802752E+000    -1.1301029995663979E+001     4.9999999999999983E-001     9.9999999999400002E-001     7.3161117703805567E-001     6.7606678097806971E+003     7.0874609635452834E-001    -1.4950932010800549E-001     3.2818953575425956E+005     9.9998394666057389E-001     5.5161177576282823E+000     2.1844995823162471E+012     3.7454998053610317E-001     1.0781222851999998E+008     1.7330016000000000E+008     1.6064198996126648E+000     1.6016856972873210E+000     3.3965827070011395E-001     3.9558098330158391E-004     9.9938098192214952E-001     1.0089146621525287E+000     1.2841559185233693E+000     8.5500478890566545E-001    -9.2750364543031572E-001     3.1670027534310908E-033     0.0000000000000000E+000     0.0000000000000000E+000    -1.2673037528721222E-004     1.6943740028784901E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.2211775320716028E-004     1.3269111039980774E-001     1.3269111039980774E-001     3.9474545986584921E-016     4.1138432542540730E-016     9.9999999999400013E-001     9.9999999999150002E-001    -1.1221848749616356E+001     7.1000000000000008E-001     2.8733433992169385E-005     2.6997126656600789E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     3.1670027534310908E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -2.4231867486988967E-001    -1.7825587196406936E+000 
                          6     3.8331481881541589E+000    -6.1030823533786673E+000     5.5387960516712695E+000    -1.3572312114007676E-001     9.6139426074791035E-001    -1.7098474814978133E-002    -2.3414562238609582E-005     1.7904928328936109E+001                           0     8.3854615886310861E+005    -2.7966091100280954E-011    -4.5984599037534426E-016    -1.9201418435573572E+001     1.2879836051166054E+000    -1.1204119982655923E+001     8.0000000000000038E-001     9.9999999998900002E-001     7.3160536041893587E-001     6.8100168761362174E+003     7.4481925862871512E-001    -1.2794910242407267E-001     3.4577695993419830E+005     9.9998431341415583E-001     5.5387892390201641E+000     2.1896547896443616E+012     3.7346363514661784E-001     1.0833727373000000E+008     1.7387320174999997E+008     1.6038935568928716E+000     1.5989982572197909E+000     3.4228089620868668E-001     4.2330838886071588E-004     9.9936694912612412E-001     1.0092612805962560E+000     1.2841559185233693E+000     8.5500478890566545E-001    -9.1575652361962556E-001     3.3126118887363717E-033     0.0000000000000000E+000     0.0000000000000000E+000    -1.1550203189455471E-004     1.7054835433419265E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.2301159498513103E-004     1.3901124156729189E-001     1.3901124156729189E-001     4.3874022214658165E-016     4.1936290470467774E-016     9.9999999998899991E-001     9.9999999998587508E-001    -1.0958607314841775E+001     7.1000000000000008E-001     2.8733433992169395E-005     2.6997126656600789E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     3.3126118887363717E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -2.3505591879570670E-001    -1.7693787296869843E+000 
                          7     3.8366480916884136E+000    -6.0827275717209908E+000     5.5626699493310303E+000    -1.3572724781769743E-001     9.6139426036023823E-001    -1.7098474990102811E-002    -2.3414791407264788E-005     1.7879083595842065E+001                           0     8.4116406089421734E+005    -2.7878150773983949E-011    -4.5985486062326971E-016    -1.9096648552417758E+001     1.2879180023074146E+000    -1.1204119982655923E+001     1.0000000000000000E+000     9.9999999998275002E-001     7.3159840871853421E-001     6.8651193475776581E+003     7.9114783231055774E-001    -1.0174235751629454E-001     3.6531705617926246E+005     9.9998466604632197E-001     5.5626632898285049E+000     2.1954439569069180E+012     3.7216939706355334E-001     1.0896734947000000E+008     1.7456097283999997E+008     1.6008988657593721E+000     1.5958085100352761E+000     3.4487974134846094E-001     4.5647105694268555E-004     9.9935032680630664E-001     1.0096770989894865E+000     1.2841559185233693E+000     8.5500478890566545E-001    -9.0354561806794753E-001     3.4717782853351915E-033     0.0000000000000000E+000     0.0000000000000000E+000    -1.0569385054826716E-004     1.7193682328007530E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.2401005848151629E-004     1.4662678991620723E-001     1.4662678991620723E-001     4.8141089643774969E-016     4.2812349696655841E-016     9.9999999998275013E-001     9.9999999997962508E-001    -1.0763210900590707E+001     7.1000000000000008E-001     2.8733433992169395E-005     2.6997126656600789E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     3.4717782853351908E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -2.2618972618887837E-001    -1.7560237550978179E+000 
                          8     3.8392629208899467E+000    -6.0682744210021395E+000     5.5797538617688822E+000    -1.3573118565581169E-001     9.6139425997256600E-001    -1.7098475165227538E-002    -2.3414990692519726E-005     1.7861609207533249E+001                           0     8.4308942850950058E+005    -2.7793338880759430E-011    -4.5986294414034455E-016    -1.9013832368850707E+001     1.2878650139272212E+000    -1.1505149978319904E+001     1.9999999999999980E+000     9.9999999997650002E-001     7.3159177519414620E-001     6.9065779995918374E+003     8.3879838034253051E-001    -7.6342416796322615E-002     3.7997398342396726E+005     9.9998489817089720E-001     5.5797473030783120E+000     2.1998338480123613E+012     3.7113593455404037E-001     1.0947355288000000E+008     1.7511398415999997E+008     1.5985234242677686E+000     1.5932712268829343E+000     3.4663353155758664E-001     4.8299688098555151E-004     9.9933701895177340E-001     1.0100120790302751E+000     1.2841559185233693E+000     8.5500478890566545E-001    -8.9490574599398542E-001     3.5894212966957300E-033     0.0000000000000000E+000     0.0000000000000000E+000    -9.9655561679748929E-005     1.7332081767594296E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.2476127326601448E-004     1.5393089574553936E-001     1.5393089574553936E-001     5.1037402618133312E-016     4.3460216814864986E-016     9.9999999997650002E-001     9.9999999997493749E-001    -1.0628932137728263E+001     7.1000000000000008E-001     2.8733433992169046E-005     2.6997126656600789E-001     3.4416106108119959E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003     3.5894212966957293E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -2.1754952631167201E-001    -1.7468002627820329E+000 
                          9     3.8409991498857710E+000    -6.0589956071809619E+000     5.5907802309740395E+000    -1.3573309016676685E-001     9.6139425977872972E-001    -1.7098475252789978E-002    -2.3415080704496287E-005     1.7850478682911302E+001                           0     8.4435433867481025E+005    -2.7751811217653633E-011    -4.5986672859530557E-016    -1.8956664781570435E+001     1.2878280903398989E+000    -1.1505149978319904E+001     1.0000000000000000E+000     9.9999999997337508E-001     7.3158856695284091E-001     6.9342444866437490E+003     8.6310270840043690E-001    -6.3937520579770507E-002     3.8974471156747389E+005     9.9998503943146089E-001     5.5907737336330747E+000     2.2027746535221704E+012     3.7041967354714861E-001     1.0982592220999996E+008     1.7549918681999996E+008     1.5968849964439868E+000     1.5915182839334008E+000     3.4771808630531781E-001     5.0148822869994680E-004     9.9932760596275316E-001     1.0102458837628365E+000     1.2841559185233695E+000     8.5500478890566534E-001    -8.8936883212232642E-001     3.6670413840403316E-033     0.0000000000000000E+000     0.0000000000000000E+000    -9.6349866130602442E-005     1.7401501975992639E+007    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.2526321229577864E-004     1.5746247673678759E-001     1.5746247673678759E-001     5.2804771317695654E-016     4.3887385523153143E-016     9.9999999997337508E-001     9.9999999997181244E-001    -1.0574710383553205E+001     7.0999999999999996E-001     2.8733433992169040E-005     2.6997126656600789E-001     3.4416106108119959E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003     3.6670413840403316E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -2.1331532731380687E-001    -1.7409939069525038E+000 
