                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        6794      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56 
                    model_number                         star_age                        star_mass                     log_abs_mdot                           log_dt                        num_zones                   mass_conv_core                          cz_mass                          cz_logT                        cz_logRho                          cz_logP                      cz_top_mass                      cz_top_logT                    cz_top_logRho                      cz_top_logP                    cz_top_radius                     he_core_mass                   he_core_radius                      he_core_lgT                    he_core_lgRho                        he_core_L                     kh_timescale                           log_LH                          log_LHe                          extra_L                eps_grav_integral                    log_abs_Lgrav                         log_Teff                       luminosity                            log_L                            log_R                           radius                        radius_cm                            log_g                          gravity                     log_center_T                   log_center_Rho                     log_center_P                center_degeneracy                     center_gamma                        center_mu                        center_ye                  center_eps_grav                   center_entropy                        center_h1                       center_he4                       center_c12                       center_o16                    total_mass_h1                   total_mass_he4                               pp                              cno                        e_thermal                      num_retries                      num_backups                  runtime_minutes 
                              90          6.2342472323275638E+008          9.5769185209712961E-004         -9.8999999999999986E+001          7.1968318003305720E+000                              492          0.0000000000000000E+000          9.2486930120681764E-005          4.5098555058475602E+000          5.1118576511544056E-001          1.3486140576893828E+001          9.5764598057988186E-004          3.2776992028427574E+000         -2.4332998962222518E+000          8.4083658876667116E+000          1.1165625724807970E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.3648352003563982E+006         -2.8913015112929742E+001         -9.8999999999999986E+001          0.0000000000000000E+000          8.8602687667127790E-009         -8.0525531040576528E+000          3.1698784197757655E+000          5.6024357631365946E-005         -4.2516231143333290E+000         -9.4230956026556822E-001          1.1420639941134911E-001          7.9485369862310753E+009          3.3037342664657467E+000          2.0124924810824657E+003          4.5113119378011648E+000         -5.0207927574825773E+000          1.3493546715442601E+001          1.8546341953277583E+001          1.1394691950518617E+001          7.3106545984744964E-001          8.7000425680503624E-001          3.5780595278120768E-005          7.7190080665017868E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8913015112929742E+001         -9.8999999999999986E+001          5.2443070781261866E+042                                2                                1          1.9886666666666666E-001 
                              91          6.3800332714958632E+008          9.5769185209712961E-004         -9.8999999999999986E+001          7.1637159368593855E+000                              492          0.0000000000000000E+000          9.2486930120681764E-005          4.5087205897310234E+000          5.1162827797811039E-001          1.3486613287158422E+001          9.5764598057988186E-004          3.2764576044446070E+000         -2.4311560638142709E+000          8.4093172886699570E+000          1.1159408576284620E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.2886282173661245E+006         -2.8912314182824630E+001         -9.8999999999999986E+001          0.0000000000000000E+000          8.4917900391329537E-009         -8.0710007523738252E+000          3.1724998589621891E+000          5.7346222811516338E-005         -4.2414951822289444E+000         -9.4248847258622415E-001          1.1415936053658177E-001          7.9452631746250181E+009          3.3040920911070586E+000          2.0141513005533357E+003          4.5101266355573344E+000         -5.0207927561816197E+000          1.3494011748972333E+001          1.8611079702377307E+001          1.1429754818094377E+001          7.3100392937660186E-001          8.7000425680503624E-001          3.4476571674045287E-005          7.7126944781869016E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8912314182824630E+001         -9.8999999999999986E+001          5.2272785817527305E+042                                2                                1          2.0078333333333334E-001 
                              92          6.5151271960511959E+008          9.5769185209712961E-004         -9.8999999999999986E+001          7.1306358183675265E+000                              492          0.0000000000000000E+000          9.2486930120681764E-005          4.5077073419548794E+000          5.1202139886006437E-001          1.3487033657186718E+001          9.5764370837184815E-004          3.2808882432060522E+000         -2.4137981500982129E+000          8.4314296432304054E+000          1.1151579005407693E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.2137269564457969E+006         -2.8911690562317645E+001         -9.8999999999999986E+001          0.0000000000000000E+000          8.1501962002467710E-009         -8.0888319363325500E+000          3.1751130797613305E+000          5.8702912321972737E-005         -4.2313403523471464E+000         -9.4263749924360762E-001          1.1412019386508898E-001          7.9425372526224632E+009          3.3043901444218258E+000          2.0155340731719311E+003          4.5090639844741576E+000         -5.0207927550243623E+000          1.3494425298919676E+001          1.8669180135726922E+001          1.1461255211855750E+001          7.3094936698675117E-001          8.7000425680503624E-001          3.3196589622259863E-005          7.7070603892706488E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8911690562317645E+001         -9.8999999999999986E+001          5.2121566095747968E+042                                2                                1          2.0273333333333332E-001 
                              93          6.6403232120812690E+008          9.5769185209712961E-004         -9.8999999999999986E+001          7.0975905090366762E+000                              492          0.0000000000000000E+000          9.2486930120681764E-005          4.5068010404477512E+000          5.1237141805160435E-001          1.3487408446884629E+001          9.5764370837184815E-004          3.2799002560636903E+000         -2.4121040252989370E+000          8.4321754267391746E+000          1.1146663846802325E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.1401612816885589E+006         -2.8911134585807616E+001         -9.8999999999999986E+001          0.0000000000000000E+000          7.8397215810163935E-009         -8.1056993605266960E+000          3.1777189494513105E+000          6.0095066676294931E-005         -4.2211611786328973E+000         -9.4275965176644316E-001          1.1408810018231418E-001          7.9403035964887018E+009          3.3046344494674966E+000          2.0166681968769401E+003          4.5081110454097342E+000         -5.0207927539939279E+000          1.3494794013081764E+001          1.8721363162994379E+001          1.1489555690517495E+001          7.3090137958526558E-001          8.7000425680503624E-001          3.1991422211612791E-005          7.7020552512958753E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8911134585807616E+001         -9.8999999999999986E+001          5.1986949465094883E+042                                2                                1          2.0468333333333336E-001 
                              94          6.7563549411997485E+008          9.5769185209712961E-004         -9.8999999999999986E+001          7.0645767641997148E+000                              492          0.0000000000000000E+000          9.2486930120681764E-005          4.5059898555405224E+000          5.1268315500231276E-001          1.3487742857979956E+001          9.5764132636614392E-004          3.2845389295260281E+000         -2.3951581188673203E+000          8.4540886969042752E+000          1.1139961643647898E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.0679588581070136E+006         -2.8910638303225230E+001         -9.8999999999999986E+001          0.0000000000000000E+000          7.5481450909128807E-009         -8.1221597603914155E+000          3.1803179836787683E+000          6.1523232973429069E-005         -4.2109608509434775E+000         -9.4285755637664881E-001          1.1406238377900187E-001          7.9385137862509718E+009          3.3048302586879079E+000          2.0175776518137566E+003          4.5072558507016520E+000         -5.0207927530753711E+000          1.3495123007268253E+001          1.8768233118057246E+001          1.1515000161268102E+001          7.3085894078016223E-001          8.7000425680503624E-001          3.0863389684660150E-005          7.6975332260427987E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8910638303225230E+001         -9.8999999999999986E+001          5.1866965149011364E+042                                2                                1          2.0658333333333331E-001 
                              95          6.8639006175760233E+008          9.5769185209712961E-004         -9.8999999999999986E+001          7.0315929552751317E+000                              493          0.0000000000000000E+000          9.2486930120681764E-005          4.5052631208368625E+000          5.1296228495188445E-001          1.3488041888070708E+001          9.5763882932648544E-004          3.2892528013750675E+000         -2.3783889949614445E+000          8.4759089386075832E+000          1.1133710418937949E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9971393938563196E+006         -2.8910194498814491E+001         -9.8999999999999986E+001          0.0000000000000000E+000          7.2769200086722953E-009         -8.1380523990215412E+000          3.1829104249285249E+000          6.2987948483964680E-005         -4.2007425363810817E+000         -9.4293328159496370E-001          1.1404249716682476E-001          7.9371297178166695E+009          3.3049817091245379E+000          2.0182813593540229E+003          4.5064877891740442E+000         -5.0207927522535698E+000          1.3495417196721615E+001          1.8810397415161127E+001          1.1537891653954798E+001          7.3082167506217899E-001          8.7000425680503624E-001          2.9811908128338844E-005          7.6934703544034564E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8910194498814491E+001         -9.8999999999999986E+001          5.1759873344312746E+042                                2                                1          2.0854999999999999E-001 
                              96          6.9635869824908113E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.9986357596433502E+000                              493          0.0000000000000000E+000          9.2486930120681764E-005          4.5046111856428128E+000          5.1321186166800203E-001          1.3488309555343216E+001          9.5763621177055898E-004          3.2940306955531837E+000         -2.3617771241713674E+000          8.4976451043091963E+000          1.1127853475468476E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9277038143366599E+006         -2.8909797162120977E+001         -9.8999999999999986E+001          0.0000000000000000E+000          7.0258011773574791E-009         -8.1533041444384260E+000          3.1854968423592265E+000          6.4490026565325556E-005         -4.1905074441640391E+000         -9.4298857034784578E-001          1.1402797967611018E-001          7.9361193294979162E+009          3.3050922866303019E+000          2.0187953077054440E+003          4.5057972296367774E+000         -5.0207927515187336E+000          1.3495680533644780E+001          1.8848321027755730E+001          1.1558500488072701E+001          7.3078919678926413E-001          8.7000425680503624E-001          2.8829590059299393E-005          7.6898627585212820E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8909797162120977E+001         -9.8999999999999986E+001          5.1664125834466187E+042                                2                                1          2.1050000000000002E-001 
                              97          7.0559938682103169E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.9657043339751539E+000                              493          0.0000000000000000E+000          9.2486930120681764E-005          4.5040256373999021E+000          5.1343512736819819E-001          1.3488549473104568E+001          9.5763346795871567E-004          3.2988629309137036E+000         -2.3453056267748673E+000          8.5193052796590809E+000          1.1122340707832376E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.8596581331063816E+006         -2.8909441038730346E+001         -9.8999999999999986E+001          0.0000000000000000E+000          6.7926912032135752E-009         -8.1679581280544404E+000          3.1880773643072300E+000          6.6030096611882194E-005         -4.1802580672889063E+000         -9.4302492580628605E-001          1.1401843461823129E-001          7.9354550125596609E+009          3.3051649975471826E+000          2.0191333289157237E+003          4.5051756457467977E+000         -5.0207927508592816E+000          1.3495916572132550E+001          1.8882490186691278E+001          1.1577073409561599E+001          7.3076066464185652E-001          8.7000425680503624E-001          2.7921318741802435E-005          7.6866293100624441E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8909441038730346E+001         -9.8999999999999986E+001          5.1578388889575181E+042                                2                                1          2.1218333333333333E-001 
                              98          7.1416574455322564E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.9327962066323261E+000                              493          0.0000000000000000E+000          9.2486930120681764E-005          4.5034992254897199E+000          5.1363576226058894E-001          1.3488764726284449E+001          9.5763059188223041E-004          3.3037413286445720E+000         -2.3289581863283910E+000          8.5408964655857407E+000          1.1117129801810445E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.7929904776904033E+006         -2.8909121491539580E+001         -9.8999999999999986E+001          0.0000000000000000E+000          6.5745811407909079E-009         -8.1821319103724495E+000          3.1906525566313779E+000          6.7609122179756786E-005         -4.1699947028002020E+000         -9.4304362821023036E-001          1.1401352464816322E-001          7.9351132884628639E+009          3.3052024023550710E+000          2.0193072398216225E+003          4.5046155211729353E+000         -5.0207927502683356E+000          1.3496128346490828E+001          1.8913302125930777E+001          1.1593829894234513E+001          7.3073561191558789E-001          8.7000425680503624E-001          2.7075251348534146E-005          7.6837065194628025E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8909121491539580E+001         -9.8999999999999986E+001          5.1501516842058353E+042                                2                                1          2.1393333333333334E-001 
                              99          7.2210737376709902E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.8999096064589311E+000                              493          0.0000000000000000E+000          9.2486930120681764E-005          4.5030256710423116E+000          5.1381587812247020E-001          1.3488958006573482E+001          9.5762757725112078E-004          3.3086589071101615E+000         -2.3127233084265653E+000          8.5624250079910968E+000          1.1112183072474587E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.7276960342640183E+006         -2.8908834364068284E+001         -9.8999999999999986E+001          0.0000000000000000E+000          6.3684432716539417E-009         -8.1959667154127622E+000          3.1932226104585975E+000          6.9227878714584989E-005         -4.1597189758660269E+000         -9.4304587239758197E-001          1.1401293549251078E-001          7.9350722844077654E+009          3.3052068907297745E+000          2.0193281091965409E+003          4.5041102743054493E+000         -5.0207927497380407E+000          1.3496318504587297E+001          1.8941105527877802E+001          1.1608962858225119E+001          7.3071366548538152E-001          8.7000425680503624E-001          2.6286785125241115E-005          7.6810788700476893E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8908834364068284E+001         -9.8999999999999986E+001          5.1432534354882836E+042                                2                                1          2.1566666666666665E-001 
                             100          7.2947017832716930E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.8670432726199104E+000                              493          0.0000000000000000E+000          9.2486930120681764E-005          4.5025993736836947E+000          5.1397753858323636E-001          1.3489131784189986E+001          9.5762441748121823E-004          3.3136092374132033E+000         -2.2965888535856860E+000          8.5838960849980062E+000          1.1107469076170760E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.6637458295763060E+006         -2.8908576375924902E+001         -9.8999999999999986E+001          0.0000000000000000E+000          6.1740277052562490E-009         -8.2094314260018155E+000          3.1957884194796349E+000          7.0887701670843784E-005         -4.1494291041649811E+000         -9.4303255458913393E-001          1.1401643179693140E-001          7.9353156202028313E+009          3.3051802551128784E+000          2.0192042660375580E+003          4.5036541354500566E+000         -5.0207927492593143E+000          1.3496489476200004E+001          1.8966220951080320E+001          1.1622632923603067E+001          7.3069450378417933E-001          8.7000425680503624E-001          2.5544995505184463E-005          7.6787306814080880E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8908576375924902E+001         -9.8999999999999986E+001          5.1370568661468590E+042                                2                                1          2.1763333333333332E-001 
                             101          7.3629664002641773E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.8341956579032086E+000                              493          0.0000000000000000E+000          9.2486930120681764E-005          4.5022055160117720E+000          5.1412464983550721E-001          1.3489288106851296E+001          9.5762441748121823E-004          3.3131953123273736E+000         -2.2959104372342258E+000          8.5841810420604361E+000          1.1105450725113350E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.6011426093812045E+006         -2.8908344246506370E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.9888662066315114E-009         -8.2226553890982412E+000          3.1983498264937347E+000          7.2589173488120970E-005         -4.1391281485146214E+000         -9.4300489079215366E-001          1.1402369467502771E-001          7.9358211019925785E+009          3.3051249275189178E+000          2.0189470428802554E+003          4.5032395266186631E+000         -5.0207927488279127E+000          1.3496643276005086E+001          1.8989024219512942E+001          1.1635063218141440E+001          7.3067760467529241E-001          8.7000425680503624E-001          2.4967500441406102E-005          7.6765857057905356E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8908344246506370E+001         -9.8999999999999986E+001          5.1314871855845323E+042                                2                                1          2.2244999999999998E-001 
                             102          7.4262607448262250E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.8013649069332871E+000                              495          0.0000000000000000E+000          9.3636090836632239E-005          4.5006816439894051E+000          5.1261538243093030E-001          1.3485998938174065E+001          9.5762110568071968E-004          3.3182142100995202E+000         -2.2799389594144603E+000          8.6055669685015275E+000          1.1101146441192346E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.5398659634546218E+006         -2.8908135412003777E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.8101584993609191E-009         -8.2358120200263780E+000          3.2009073004638950E+000          7.4333410679062217E-005         -4.1288159397772528E+000         -9.4296373436378977E-001          1.1403450077684112E-001          7.9365731850665884E+009          3.3050426146621898E+000          2.0185644233493722E+003          4.5028608278962157E+000         -5.0207927484381569E+000          1.3496781676248196E+001          1.9009844312667841E+001          1.1646419137583337E+001          7.3066282302141139E-001          8.7000425680503624E-001          2.4527310803343275E-005          7.6746543859985010E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8908135412003777E+001         -9.8999999999999986E+001          5.1264793718622272E+042                                2                                1          2.2418333333333335E-001 
                             103          7.4849488274502254E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.7685499210757074E+000                              495          0.0000000000000000E+000          9.3636090836632239E-005          4.5003704598543317E+000          5.1273366499800055E-001          1.3486126464507805E+001          9.5761763463633916E-004          3.3232510055459361E+000         -2.2640429485113023E+000          8.6269087229807795E+000          1.1096999344514581E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.4799020279797507E+006         -2.8907947333930608E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.6383062057460728E-009         -8.2488513421120313E+000          3.2034616578530617E+000          7.6121508541894629E-005         -4.1184926136465938E+000         -9.4291078607679368E-001          1.1404840447538492E-001          7.9375408546778393E+009          3.3049367180881979E+000          2.0180722849345955E+003          4.5025144345984529E+000         -5.0207927480841938E+000          1.3496906253590232E+001          1.9028890237808223E+001          1.1656807775014450E+001          7.3064977586269331E-001          8.7000425680503624E-001          2.4120031765934666E-005          7.6728568740878593E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8907947333930608E+001         -9.8999999999999986E+001          5.1219756683090541E+042                                2                                1          2.2590000000000002E-001 
                             104          7.5393676977086413E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.7357495215372944E+000                              496          0.0000000000000000E+000          9.3636090836632239E-005          4.5000899798291032E+000          5.1283966829713790E-001          1.3486241331354877E+001          9.5761399679875590E-004          3.3283012370406411E+000         -2.2482121081219910E+000          8.6482096374953468E+000          1.1092988794425879E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.4212450215602671E+006         -2.8907777993033829E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.4754812511607666E-009         -8.2615777037867772E+000          3.2060124602035520E+000          7.7954102923059431E-005         -4.1081610218484395E+000         -9.4284659487869693E-001          1.1406526272500971E-001          7.9387141551352253E+009          3.3048083356920039E+000          2.0174758079449791E+003          4.5021976211579799E+000         -5.0207927477632444E+000          1.3497018465869777E+001          1.9046270322799678E+001          1.1666308310402677E+001          7.3063829630613275E-001          8.7000425680503624E-001          2.3727794990979844E-005          7.6712399708070125E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8907777993033829E+001         -9.8999999999999986E+001          5.1179216576562222E+042                                2                                1          2.2761666666666666E-001 
                             105          7.5898294987454271E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.7029627469025073E+000                              496          0.0000000000000000E+000          9.3636090836632239E-005          4.4998370589732088E+000          5.1293667052737035E-001          1.3486344921406031E+001          9.5761399679875590E-004          3.3280276158079540E+000         -2.2477808489251894E+000          8.6483822070976792E+000          1.1091672278990446E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.3638728670103615E+006         -2.8907625405363447E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.3205307270810539E-009         -8.2740450443315581E+000          3.2085603782937366E+000          7.9832418372015530E-005         -4.0978207144003358E+000         -9.4277227733501445E-001          1.1408478352448269E-001          7.9400727637369461E+009          3.3046597006046392E+000          2.0167854552068782E+003          4.5019080023859788E+000         -5.0207927474743119E+000          1.3497119663124204E+001          1.9062164497375484E+001          1.1674990713020218E+001          7.3062822937965344E-001          8.7000425680503624E-001          2.3314847296399841E-005          7.6697594558684994E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8907625405363447E+001         -9.8999999999999986E+001          5.1142706297652127E+042                                2                                1          2.2938333333333333E-001 
                             106          7.6366233174391639E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.6701884880207052E+000                              496          0.0000000000000000E+000          9.3636090836632239E-005          4.4996088671502728E+000          5.1302253790832908E-001          1.3486438150517476E+001          9.5761018426723582E-004          3.3331142416986919E+000         -2.2320567011783519E+000          8.6696255718219692E+000          1.1087912961888938E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.3077715049004070E+006         -2.8907487855743035E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.1714576849367639E-009         -8.2863870245473183E+000          3.2111056971732208E+000          8.1757433577838980E-005         -4.0874727497983585E+000         -9.4268893279299404E-001          1.1410667939664346E-001          7.9415966726475916E+009          3.3044930115205986E+000          2.0160115296157394E+003          4.5016432532667139E+000         -5.0207927472106526E+000          1.3497210739861842E+001          1.9076653537750239E+001          1.1682925060752487E+001          7.3061937749385775E-001          8.7000425680503624E-001          2.2958048069041277E-005          7.6684267321173731E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8907487855743035E+001         -9.8999999999999986E+001          5.1109802291828785E+042                                2                                1          2.3110000000000000E-001 
                             107          7.6800169567572677E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.6374260748697189E+000                              496          0.0000000000000000E+000          9.3636090836632239E-005          4.4994028625363738E+000          5.1310081604109548E-001          1.3486522309314351E+001          9.5760618877371113E-004          3.3382041686801531E+000         -2.2163815700656890E+000          8.6908366598312039E+000          1.1084242994052308E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.2529350352832596E+006         -2.8907363824269321E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.0311473342486476E-009         -8.2983329644245458E+000          3.2136483611923117E+000          8.3729833473845223E-005         -4.0771197725378192E+000         -9.4259777220090679E-001          1.1413063347546373E-001          7.9432638286253252E+009          3.3043106903364237E+000          2.0151653653597557E+003          4.5014013493469074E+000         -5.0207927469722939E+000          1.3497292956759610E+001          1.9089878358840938E+001          1.1690174356428336E+001          7.3061153262853573E-001          8.7000425680503624E-001          2.2563032605769254E-005          7.6671922932964733E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8907363824269321E+001         -9.8999999999999986E+001          5.1080128112350152E+042                                2                                1          2.3280000000000001E-001 
                             108          7.7202584751134396E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.6046743587592625E+000                              496          0.0000000000000000E+000          9.3636090836632239E-005          4.4992167700970391E+000          5.1317082438356187E-001          1.3486598332707079E+001          9.5760618877371113E-004          3.3380020294916406E+000         -2.2160732598994675E+000          8.6909540097315396E+000          1.1083281599821927E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.1993434807450837E+006         -2.8907251788111893E+001         -9.8999999999999986E+001          0.0000000000000000E+000          4.8979130801630631E-009         -8.3099889262632640E+000          3.2161891842137917E+000          8.5750842794933435E-005         -4.0667616028374916E+000         -9.4250033339370232E-001          1.1415624282782831E-001          7.9450461883311949E+009          3.3041158127220149E+000          2.0142613185906300E+003          4.5011803198079550E+000         -5.0207927467553670E+000          1.3497367226668342E+001          1.9101982355117794E+001          1.1696799928588330E+001          7.3060460031032493E-001          8.7000425680503624E-001          2.2194614117200501E-005          7.6660808760742780E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8907251788111893E+001         -9.8999999999999986E+001          5.1053343979428228E+042                                2                                1          2.3448333333333335E-001 
                             109          7.7575776841078198E+008          9.5769185209712961E-004         -9.8999999999999986E+001          6.5719324300097144E+000                              496          0.0000000000000000E+000          9.3636090836632239E-005          4.4990486126938833E+000          5.1323425820779400E-001          1.3486666921331071E+001          9.5760200166595405E-004          3.3431120691992531E+000         -2.2004759306177544E+000          8.7121219239250287E+000          1.1079782119537221E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.1469919528156412E+006         -2.8907150653509639E+001         -9.8999999999999986E+001          0.0000000000000000E+000          4.7692656629774669E-009         -8.3215484853347004E+000          3.2187279317037270E+000          8.7821022553789577E-005         -4.0564015104463556E+000         -9.4239778217800529E-001          1.1418320205541617E-001          7.9469224966528549E+009          3.3039107102906211E+000          2.0133102764454682E+003          4.5009782925853692E+000         -5.0207927465577082E+000          1.3497434234000592E+001          1.9113015432357781E+001          1.1702857056820557E+001          7.3059835284948282E-001          8.7000425680503624E-001          2.1825779468721493E-005          7.6650474706273686E+000          7.4000000000000021E-001          2.3997445916978458E-001          3.4416106108120380E-003          9.3604466091399795E-003          6.4201496084896235E-004          2.0819890947113524E-004         -2.8907150653509639E+001         -9.8999999999999986E+001          5.1029161650983450E+042                                2                                1          2.3621666666666666E-001 
