                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        6794      8.0000000000000004E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56 
                    model_number                         star_age                        star_mass                     log_abs_mdot                           log_dt                        num_zones                   mass_conv_core                          cz_mass                          cz_logT                        cz_logRho                          cz_logP                      cz_top_mass                      cz_top_logT                    cz_top_logRho                      cz_top_logP                    cz_top_radius                     he_core_mass                   he_core_radius                      he_core_lgT                    he_core_lgRho                        he_core_L                     kh_timescale                           log_LH                          log_LHe                          extra_L                eps_grav_integral                    log_abs_Lgrav                         log_Teff                       luminosity                            log_L                            log_R                           radius                        radius_cm                            log_g                          gravity                     log_center_T                   log_center_Rho                     log_center_P                center_degeneracy                     center_gamma                        center_mu                        center_ye                  center_eps_grav                   center_entropy                        center_h1                       center_he4                       center_c12                       center_o16                    total_mass_h1                   total_mass_he4                               pp                              cno                        e_thermal                      num_retries                      num_backups                  runtime_minutes 
                               1          3.0103345736415535E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.0142925642782608E+000                              708          0.0000000000000000E+000          1.1532049803774136E-001          6.5952202450574529E+000          1.7215012305151994E-001          1.4895235747312551E+001          9.9999999576400056E-001          3.9707143614603098E+000         -5.9855257440000500E+000          5.7997809751180140E+000          1.6475119225116219E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.0291444790920811E+006         -4.4723332531737796E+000         -7.9680017843367807E+001          0.0000000000000000E+000          3.5335993409771098E+000          5.4821730525360857E-001          3.7901121427227156E+000          3.5336329134878528E+000          5.4822143143925928E-001          2.1714526672682530E-001          1.6487137759260535E+000          1.1474718137690147E+011          4.0035988199594748E+000          1.0083210180047050E+004          6.6604550882639835E+000          3.0234979150947361E-001          1.5091044303133575E+001         -3.8603993274693700E+000          6.9537618151059105E-002          6.1534195444133577E-001          8.5500478627188414E-001          4.3341776194179031E+000          1.8917793661034494E+001          7.0999999209865639E-001          2.6997126656600778E-001          3.4416106108119257E-003          9.3604466091399725E-003          7.0999999927460067E-001          2.6997126656600751E-001         -4.4723332539569824E+000         -1.3216243029001074E+001          1.7070451790168988E+048                                0                                0          8.8833333333333334E-003 
                               1          3.0031003720924659E+006          1.0000000000000000E+000         -9.8999999999999986E+001          3.4914138189979234E+000                              708          0.0000000000000000E+000          1.1532049803774136E-001          6.5940616326830357E+000          1.6813802914102710E-001          1.4890064888742181E+001          9.9999999576400056E-001          3.9698609101032099E+000         -5.9896170660736496E+000          5.7947584967415171E+000          1.6529233879491112E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.9855795201545334E+006         -4.4856685429036833E+000         -7.9809842820680259E+001          0.0000000000000000E+000          3.5605345812631373E+000          5.5151520815913180E-001          3.7902248130116090E+000          3.5605675813907136E+000          5.5151923331506447E-001          2.1856882708694017E-001          1.6541269104038334E+000          1.1512392471028600E+011          4.0007516992392445E+000          1.0017323502506953E+004          6.6588008253667947E+000          2.9915238714051828E-001          1.5086183379467535E+001         -3.8620185004144645E+000          6.9631904269697578E-002          6.1534368971936471E-001          8.5500478629804488E-001          4.2868659396726168E+000          1.8920108787772921E+001          7.0999999217713861E-001          2.6997126656600778E-001          3.4416106108119278E-003          9.3604466091399725E-003          7.0999999928460200E-001          2.6997126656600751E-001         -4.4856685436248567E+000         -1.3265413346799120E+001          1.7018471380376161E+048                                2                                1          2.4100000000000000E-002 
                               2          3.0055806697664387E+006          1.0000000000000000E+000         -9.8999999999999986E+001          3.3945038059898667E+000                              694          0.0000000000000000E+000          1.1532049803774092E-001          6.5944573151241093E+000          1.6952903623344243E-001          1.4891852721671386E+001          9.9999999740462520E-001          3.9208996573201200E+000         -6.1001055267212099E+000          5.6316625469406780E+000          1.6513498984791997E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.0006451588926897E+006         -4.4810288755481729E+000         -7.9764920189124936E+001          0.0000000000000000E+000          3.5511742706581950E+000          5.5037198543259269E-001          3.7901873578376599E+000          3.5512146490965235E+000          5.5037692352684586E-001          2.1807258254072895E-001          1.6522379095075352E+000          1.1499245402590544E+011          4.0017441883316671E+000          1.0040242175575357E+004          6.6593733685167447E+000          3.0025366961986028E-001          1.5087859599680765E+001         -3.8614671604455282E+000          6.9598971729089631E-002          6.1534300614076998E-001          8.5500478628936616E-001          4.2802258783968190E+000          1.8919307577358989E+001          7.0999999215110243E-001          2.6997126656600778E-001          3.4416106108119270E-003          9.3604466091399725E-003          7.0999999928227386E-001          2.6997126656600751E-001         -4.4810288762902752E+000         -1.3248349223870592E+001          1.7036487755872903E+048                                2                                1          2.7566666666666666E-002 
                               3          3.0080609674404119E+006          1.0000000000000000E+000         -9.8999999999999986E+001          3.3945038059898667E+000                              692          0.0000000000000000E+000          1.0912110593069402E-001          6.5980300131295300E+000          1.7571878082021139E-001          1.4901635416327871E+001          9.9999999740462520E-001          3.9211621290829100E+000         -6.0987512750990511E+000          5.6332902500522586E+000          1.6494791657988706E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.0157195419594347E+006         -4.4764193278480038E+000         -7.9719994244656661E+001          0.0000000000000000E+000          3.5418536539336629E+000          5.4923061258468719E-001          3.7901480836744903E+000          3.5418948496658000E+000          5.4923566388743628E-001          2.1758050104736346E-001          1.6503668858202303E+000          1.1486223451931639E+011          4.0027283513183978E+000          1.0063020358647413E+004          6.6599456100792560E+000          3.0135605311632258E-001          1.5089538834157620E+001         -3.8609149422023195E+000          6.9566161860511094E-002          6.1534247313853174E-001          8.5500478628059484E-001          4.3143045724984583E+000          1.8918497470035707E+001          7.0999999212478859E-001          2.6997126656600778E-001          3.4416106108119265E-003          9.3604466091399725E-003          7.0999999927992030E-001          2.6997126656600751E-001         -4.4764193286116152E+000         -1.3231331085945747E+001          1.7054444905419007E+048                                2                                1          2.9300000000000000E-002 
                               4          3.0105412651143847E+006          1.0000000000000000E+000         -9.8999999999999986E+001          3.3945038059898667E+000                              692          0.0000000000000000E+000          1.0297708110991112E-001          6.6016046287896035E+000          1.8190421584387956E-001          1.4911419922773632E+001          9.9999999740462520E-001          3.9214238447669389E+000         -6.0974060018013221E+000          5.6349069984668656E+000          1.6476239620651438E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.0307124480975829E+006         -4.4718380218731726E+000         -7.9675167204080864E+001          0.0000000000000000E+000          3.5326521393638539E+000          5.4810087451589840E-001          3.7901098842053114E+000          3.5326919570489710E+000          5.4810576956437529E-001          2.1709195282419208E-001          1.6485113925793871E+000          1.1473309590074017E+011          4.0037054477647409E+000          1.0085686109657980E+004          6.6605170634870667E+000          3.0245782403391724E-001          1.5091214807867020E+001         -3.8603659396299101E+000          6.9533460955079132E-002          6.1534188932347045E-001          8.5500478627173049E-001          4.3305956746262888E+000          1.8917757578234713E+001          7.0999999209819475E-001          2.6997126656600778E-001          3.4416106108119265E-003          9.3604466091399725E-003          7.0999999927754209E-001          2.6997126656600751E-001         -4.4718380226588410E+000         -1.3214383016366387E+001          1.7072351939184316E+048                                2                                1          3.1033333333333336E-002 
                               5          3.0130215627883575E+006          1.0000000000000000E+000         -9.8999999999999986E+001          3.3945038059898667E+000                              692          0.0000000000000000E+000          9.6893723124423223E-002          6.6051806577542171E+000          1.8807832052831652E-001          1.4921192177457408E+001          9.9999999740462520E-001          3.9216849341955418E+000         -6.0960697754116371E+000          5.6365154635556802E+000          1.6457821925386100E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.0456459893441969E+006         -4.4672775785497914E+000         -7.9630343730269217E+001          0.0000000000000000E+000          3.5235509918534764E+000          5.4698056086815139E-001          3.7900725350524676E+000          3.5235891449525036E+000          5.4698526339429765E-001          2.1660639804484008E-001          1.6466693353448631E+000          1.1460489240133179E+011          4.0046765573234451E+000          1.0108263565974072E+004          6.6610884869629636E+000          3.0355925499807579E-001          1.5092890486367766E+001         -3.8598173393890276E+000          6.9500762076981082E-002          6.1534128747813865E-001          8.5500478626277143E-001          4.3309018910441255E+000          1.8916915921136177E+001          7.0999999207131770E-001          2.6997126656600773E-001          3.4416106108119252E-003          9.3604466091399708E-003          7.0999999927513902E-001          2.6997126656600751E-001         -4.4672775793581110E+000         -1.3197479116823143E+001          1.7090223707669612E+048                                2                                1          3.2716666666666665E-002 
                               6          3.0159979199971254E+006          1.0000000000000000E+000         -9.8999999999999986E+001          3.4736850520374918E+000                              692          0.0000000000000000E+000          9.0876688617434809E-002          6.6088376756525458E+000          1.9452371961641970E-001          1.4931318735284476E+001          9.9999999740462520E-001          3.9219970622471796E+000         -6.0944761942627252E+000          5.6384326215763814E+000          1.6435904869244560E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.0634890434230869E+006         -4.4618436700681050E+000         -7.9576760966357043E+001          0.0000000000000000E+000          3.5127551148347860E+000          5.4564787481823063E-001          3.7900286198984539E+000          3.5127930606058237E+000          5.4565256616431834E-001          2.1602787973787813E-001          1.6444772878169904E+000          1.1445233027748689E+011          4.0058335939373686E+000          1.0135229656926835E+004          6.6617723838736778E+000          3.0488120920132727E-001          1.5094899358884875E+001         -3.8591561829324608E+000          6.9461846053771606E-002          6.1534055212110794E-001          8.5500478625188336E-001          4.3832175151178410E+000          1.8915949827371062E+001          7.0999999203865416E-001          2.6997126656600778E-001          3.4416106108119244E-003          9.3604466091399725E-003          7.0999999927221868E-001          2.6997126656600751E-001         -4.4618436709043072E+000         -1.3177316711225012E+001          1.7111595519848999E+048                                2                                1          3.4516666666666668E-002 
                               7          3.0195695486476463E+006          1.0000000000000000E+000         -9.8999999999999986E+001          3.5528662980851164E+000                              692          0.0000000000000000E+000          9.0876688617434809E-002          6.6094177845513489E+000          1.9647698128443891E-001          1.4933854972200038E+001          9.9999999740462520E-001          3.9223701312566401E+000         -6.0925826911725842E+000          5.6407155444006660E+000          1.6409868543199322E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.0847779501347947E+006         -4.4553718815553793E+000         -7.9512642232444193E+001          0.0000000000000000E+000          3.4999844694721571E+000          5.4406611725384479E-001          3.7899774696210522E+000          3.5000275197578294E+000          5.4407145910227050E-001          2.1533962676165744E-001          1.6418732482100000E+000          1.1427109432891959E+011          4.0072100998898099E+000          1.0167404453605341E+004          6.6625908573078592E+000          3.0646520380321973E-001          1.5097306621542216E+001         -3.8583667560923969E+000          6.9415402454072850E-002          6.1533977295799946E-001          8.5500478623861820E-001          4.4040311573052922E+000          1.8914878031066685E+001          7.0999999199885877E-001          2.6997126656600773E-001          3.4416106108119222E-003          9.3604466091399708E-003          7.0999999926866131E-001          2.6997126656600751E-001         -4.4553718824261157E+000         -1.3153269796643849E+001          1.7137145719161791E+048                                2                                1          3.6166666666666666E-002 
                               8          3.0238555030282717E+006          1.0000000000000000E+000         -9.8999999999999986E+001          3.6320475441327416E+000                              692          0.0000000000000000E+000          8.4932028231563650E-002          6.6132873872748128E+000          2.0360630115510711E-001          1.4944876893784308E+001          9.9999999740462520E-001          3.9228154756925093E+000         -6.0903270337094169E+000          5.6434337615884029E+000          1.6378939329540361E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.1102435025921217E+006         -4.4476708605566948E+000         -7.9436073387167838E+001          0.0000000000000000E+000          3.4848684118311937E+000          5.4218638384162254E-001          3.7899169556149026E+000          3.4849084609381911E+000          5.4219137484965396E-001          2.1452061264764793E-001          1.6387798398224720E+000          1.1405579929196440E+011          4.0088481281178288E+000          1.0205825256989774E+004          6.6635689302333185E+000          3.0836113847985552E-001          1.5100186901480143E+001         -3.8574197330866511E+000          6.9360106490519643E-002          6.1533881684774194E-001          8.5500478622240927E-001          4.4282158619077885E+000          1.8913493661052147E+001          7.0999999195023156E-001          2.6997126656600778E-001          3.4416106108119218E-003          9.3604466091399725E-003          7.0999999926431734E-001          2.6997126656600751E-001         -4.4476708614704181E+000         -1.3124640287631422E+001          1.7167666491985641E+048                                2                                1          3.7883333333333338E-002 
