                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        239                         464     1.0000000000000000E+000     2.0000000000000000E-002     3.0000000000000000E+006     2.2280145208526199E+005     1.6545654424173838E+003     2.2101545439711515E-004     1.8117666414368058E-001     6.0513101053237914E+000     7.4000000000000032E-001     2.5540830215261667E-005     2.3997445916978455E-001     3.4416106108120406E-003     1.0081585468366047E-003     9.3604466091399760E-003     2.0994599496976496E-003     7.6707838677771676E-004     0.0000000000000000E+000     5.6541711339427750E-004     1.9515165532441333E-008     1.8335900809747610E-004     2.6296561310708897E-006     7.7031093972448987E-007     7.1521036511096953E-006     1.6041494384391061E-006     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     7.6707763148631410E-004     1.7844705565268004E-001     7.6707410603075760E-004     1.7591066127713456E-001     2.7878351339554716E+004     3.4493251085574803E+005     3.4707002226163300E+010     2.8044098970957535E-030     2.8044098970957535E-030     0.0000000000000000E+000     1.1227828008482589E-031     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45                          46                          47                          48                          49                          50                          51                          52                          53                          54                          55                          56                          57                          58                          59                          60                          61                          62                          63                          64                          65                          66                          67                          68                          69                          70                          71                          72                          73                          74                          75                          76                          77                          78                          79                          80                          81 
                       zone                        logT                      logRho                        logP                        logR                  luminosity                        logL                    velocity                     entropy            conv_mixing_type                      csound                v_div_csound                total_energy                     v_div_r                         eta                          mu                       logdq                    dq_ratio                           q                      radius                 temperature                         tau                      logtau                    pressure             pgas_div_ptotal                     logPgas                       grada                      free_e                        abar                          ye                 log_opacity                     eps_nuc                 non_nuc_neu                    logPvisc                    eps_grav           mlt_mixing_length                   log_D_mix                log_conv_vel         conv_vel_div_csound               log_mlt_D_mix       pressure_scale_height                       gradT             gradT_sub_grada                       gradr                     dlnd_dt                     dlnT_dt                        mass                        mmid                       logxq                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                          pp                         cno                    tri_alfa                      burn_c                      burn_n                      burn_o                     burn_ne                     burn_na                     burn_mg                     burn_si                      burn_s                     burn_ar                     burn_ca                     burn_ti                     burn_cr                     burn_fe                     c12_c12                     c12_o16                     o16_o16                       pnhe4                       photo                       other             gradr_sub_grada                        logQ 
                          1     3.2186840200327937E+000    -5.8033029768561066E+000     4.9709437703666692E+000    -7.4189774091020366E-001     2.2101545439711515E-004    -3.6555773574247330E+000    -1.0011792179791580E-005     1.0845240112314585E+001                           0     2.8379270318869123E+005    -3.5278539819027090E-011    -7.9300436497015713E+012    -7.9398593157788910E-016    -1.9999999999999993E+001     2.5197805392742141E+000    -1.2301029995663979E+001     1.0000000000000000E+000     1.0000000000000000E+000     1.8117666414368058E-001     1.6545657117974981E+003     6.6666666666666663E-001    -1.7609125905568127E-001     9.3528457172645634E+004     9.9999979791967153E-001     4.9709436826042896E+000     2.6308431118726716E-001     1.6802873415469902E-007     1.2480945158483945E+000     8.7000425680503624E-001    -2.3405108451865311E+000     7.1839951616303192E-033     0.0000000000000000E+000     0.0000000000000000E+000     1.2790527515705517E-004     1.8567445653893527E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.3339065529105383E-003     1.2499980426523490E-001    -1.3808450692203228E-001     1.2499980426523490E-001     0.0000000000000000E+000    -9.6991544749637950E-017     7.6707838677771676E-004     7.6707838677752573E-004    -9.8999999999999986E+001     7.4000000000000021E-001     2.5540830215261677E-005     2.3997445916978469E-001     3.4416106108120406E-003     1.0081585468366045E-003     9.3604466091399777E-003     2.0994599496976496E-003     4.0903242835137518E-003     7.1839951616303192E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.3808450692203228E-001    -2.4067101692169501E-001 
                          2     3.2186842498095758E+000    -5.8033010302312880E+000     4.9709456085777530E+000    -7.4189774923868035E-001     2.2101517968595838E-004    -3.6555778972313901E+000    -1.0011792110603136E-005     1.0845250248289698E+001                           0     2.8379264784698491E+005    -3.5278541692025993E-011    -7.9300435014776250E+012    -7.9398594131718329E-016    -1.9999999999999993E+001     2.5197805392742141E+000    -1.1948847477552619E+001     4.4444444444444436E-001     9.9999999999949996E-001     1.8117666066925098E-001     1.6545665871963372E+003     6.6666840313531162E-001    -1.7609012784902869E-001     9.3528853045532727E+004     9.9999979792009919E-001     4.9709455208155582E+000     2.6308427885174740E-001     1.6802822377614221E-007     1.2480945158483945E+000     8.7000425680503624E-001    -2.3405091762564774E+000     7.1840274213628228E-033     0.0000000000000000E+000     0.0000000000000000E+000     1.2790554633097963E-004     1.8567443515600026E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.3339061687649748E-003     1.2499987809556798E-001    -1.3808442314230848E-001     1.2499987809556798E-001     0.0000000000000000E+000    -9.6990807663942567E-017     7.6707838677733469E-004     7.6707838677690481E-004    -1.2301029995663979E+001     7.4000000000000021E-001     2.5540830215261680E-005     2.3997445916978469E-001     3.4416106108120415E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976496E-003     4.0903242835137526E-003     7.1840274213628242E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.3808442314230848E-001    -2.4066952985043955E-001 
                          3     3.2186846740119175E+000    -5.8032983774372546E+000     4.9709490021783580E+000    -7.4189776797768614E-001     2.2101456158585579E-004    -3.6555791117988217E+000    -1.0011791955003222E-005     1.0845262969986203E+001                           0     2.8379287740065309E+005    -3.5278535205461933E-011    -7.9300439030330352E+012    -7.9398596323634914E-016    -1.9999999999999993E+001     2.5197805392742141E+000    -1.1726998727936261E+001     6.0000000000000009E-001     9.9999999999837497E-001     1.8117665285181245E-001     1.6545682033148764E+003     6.6667231020502071E-001    -1.7608758263489385E-001     9.3529583887911896E+004     9.9999979792088856E-001     4.9709489144165060E+000     2.6308417484164226E-001     1.6802747143130067E-007     1.2480945158483945E+000     8.7000425680503624E-001    -2.3405063152335281E+000     7.1840713840614931E-033     0.0000000000000000E+000     0.0000000000000000E+000     1.2790600927595680E-004     1.8567450581434348E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.3339083289943896E-003     1.2500053615616211E-001    -1.3808370369179587E-001     1.2500053615616211E-001     0.0000000000000000E+000    -9.6989447096652104E-017     7.6707838677647514E-004     7.6707838677575880E-004    -1.1789146634685105E+001     7.4000000000000021E-001     2.5540830215261677E-005     2.3997445916978469E-001     3.4416106108120406E-003     1.0081585468366047E-003     9.3604466091399795E-003     2.0994599496976501E-003     4.0903242835137535E-003     7.1840713840614931E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.3808370369179587E-001    -2.4066772546109050E-001 
                          4     3.2186852926385789E+000    -5.8032933638429114E+000     4.9709539511331320E+000    -7.4189779920916066E-001     2.2101353141901813E-004    -3.6555811360854231E+000    -1.0011791695589892E-005     1.0845254592282005E+001                           0     2.8379283767251886E+005    -3.5278518572972207E-011    -7.9300441751339131E+012    -7.9398599976156890E-016    -1.9999999999999996E+001     2.5197803974151611E+000    -1.1602059991327961E+001     7.5000000000000022E-001     9.9999999999650002E-001     1.8117663982283314E-001     1.6545705601505620E+003     6.6667882203151663E-001    -1.7608334061604985E-001     9.3530649700021662E+004     9.9999979792204008E-001     4.9709538633717809E+000     2.6308400437235829E-001     1.6802613019869254E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.3405025005362625E+000     7.1841544712086165E-033     0.0000000000000000E+000     0.0000000000000000E+000     1.2790670791085776E-004     1.8567466521430519E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.3339079386095049E-003     1.2500154921615464E-001    -1.3808255256722307E-001     1.2500154921615464E-001     0.0000000000000000E+000    -9.6987463260922768E-017     7.6707838677504258E-004     7.6707838677408740E-004    -1.1455931955649723E+001     7.4000000000000010E-001     2.5540830215261684E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366045E-003     9.3604466091399777E-003     2.0994599496976496E-003     4.0903242835137518E-003     7.1841544712086165E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.3808255256722307E-001    -2.4066394912006928E-001 
                          5     3.2186863531383261E+000    -5.8032854945085415E+000     4.9709624349276513E+000    -7.4189784085071697E-001     2.2101215786323456E-004    -3.6555838351489025E+000    -1.0011791349607582E-005     1.0845242284308510E+001                           0     2.8379302088729094E+005    -3.5278512583945375E-011    -7.9300445570160781E+012    -7.9398604845335283E-016    -1.9999999999999996E+001     2.5197803974151611E+000    -1.1301029995663979E+001     4.9999999999999994E-001     9.9999999999400002E-001     1.8117662245103311E-001     1.6545746004363027E+003     6.6668750454456527E-001    -1.7607768460474829E-001     9.3532476807196028E+004     9.9999979792401361E-001     4.9709623471671565E+000     2.6308382302522654E-001     1.6802413199027958E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.3404965400717854E+000     7.1842848866794962E-033     0.0000000000000000E+000     0.0000000000000000E+000     1.2790790305214274E-004     1.8567470138514832E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.3339095700903812E-003     1.2500278558305017E-001    -1.3808115834026419E-001     1.2500278558305017E-001     0.0000000000000000E+000    -9.6984062416883454E-017     7.6707838677313222E-004     7.6707838677122218E-004    -1.1221848749616356E+001     7.4000000000000010E-001     2.5540830215261684E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366045E-003     9.3604466091399777E-003     2.0994599496976496E-003     4.0903242835137518E-003     7.1842848866794962E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.3808115834026419E-001    -2.4065820078519451E-001 
                          6     3.2186888276215941E+000    -5.8032687162593142E+000     4.9709822298189055E+000    -7.4189792413240851E-001     2.2100941075166744E-004    -3.6555892333261837E+000    -1.0011790657902473E-005     1.0845242284308510E+001                           0     2.8379395281007548E+005    -3.5278461862593523E-011    -7.9300449352324697E+012    -7.9398614585490909E-016    -1.9999999999999996E+001     2.5197805440425869E+000    -1.0903089986991942E+001     4.0000000000000008E-001     9.9999999998900002E-001     1.8117658770803094E-001     1.6545840277465711E+003     6.6670486981398525E-001    -1.7606637264462113E-001     9.3536740060539800E+004     9.9999979792861859E-001     4.9709821420604108E+000     2.6308323800563810E-001     1.6801963891236444E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.3404829502127766E+000     7.1845629541035520E-033     0.0000000000000000E+000     0.0000000000000000E+000     1.2791062490190603E-004     1.8567517380836794E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.3339183239721305E-003     1.2500512104063047E-001    -1.3807853483614221E-001     1.2500512104063047E-001     0.0000000000000000E+000    -9.6976126950034324E-017     7.6707838676931203E-004     7.6707838676453644E-004    -1.0958607314841775E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     7.1845629541035520E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.3807853483614221E-001    -2.4064637150250334E-001 
                          7     3.2186923625573769E+000    -5.8032442881887283E+000     4.9710105067241876E+000    -7.4189813232858393E-001     2.2100254297274962E-004    -3.6556027290629487E+000    -1.0011788928697794E-005     1.0845221598670193E+001                           0     2.8379511042957584E+005    -3.5278301068384322E-011    -7.9300472438898271E+012    -7.9398638934871966E-016    -1.9999999999999996E+001     2.5197804939746860E+000    -1.0903089986991942E+001     1.0000000000000000E+000     9.9999999997650002E-001     1.8117650085391429E-001     1.6545974952722534E+003     6.6674828437517075E-001    -1.7603809312943225E-001     9.3542830434138436E+004     9.9999979793519644E-001     4.9710104189685502E+000     2.6308247208595276E-001     1.6801309019408528E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.3404617309592366E+000     7.1849678219602399E-033     0.0000000000000000E+000     0.0000000000000000E+000     1.2791456568402764E-004     1.8567673978549802E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.3339288666413050E-003     1.2501115391562059E-001    -1.3807170113017483E-001     1.2501115391562059E-001     0.0000000000000000E+000    -9.6964789156064711E-017     7.6707838675976097E-004     7.6707838675498549E-004    -1.0628932137728263E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     7.1849678219602413E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.3807170113017483E-001    -2.4062901330348296E-001 
                          8     3.2186976648733365E+000    -5.8032070475992619E+000     4.9710529187116475E+000    -7.4189834051327075E-001     2.2099567519383176E-004    -3.6556162252191076E+000    -1.0011787198786306E-005     1.0845200499359766E+001                           0     2.8379664784898172E+005    -3.5278159314795838E-011    -7.9300493022844775E+012    -7.9398663276552380E-016    -1.9999999999999996E+001     2.5197802305221559E+000    -1.0602059991327961E+001     5.0000000000000000E-001     9.9999999996400002E-001     1.8117641400463200E-001     1.6546176964321285E+003     6.6679170109923203E-001    -1.7600981404684879E-001     9.3551966012052857E+004     9.9999979794506111E-001     4.9710528309602946E+000     2.6308131203055379E-001     1.6800340378263854E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.3404309749625329E+000     7.1855850868831541E-033     0.0000000000000000E+000     0.0000000000000000E+000     1.2792047021613519E-004     1.8567812154570949E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.3339434717356338E-003     1.2501734338225004E-001    -1.3806474201856975E-001     1.2501734338225004E-001     0.0000000000000000E+000    -9.6947784531969041E-017     7.6707838675021001E-004     7.6707838674065906E-004    -1.0443697499232712E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     7.1855850868831541E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.3806474201856975E-001    -2.4060237734593493E-001 
                          9     3.2187082691720894E+000    -5.8031328749810713E+000     4.9711377305882642E+000    -7.4189875684780815E-001     2.2098193963599605E-004    -3.6556432187897125E+000    -1.0011783737639448E-005     1.0845161300259614E+001                           0     2.8379983918563067E+005    -3.5277887462030534E-011    -7.9300531334013809E+012    -7.9398711943060585E-016    -1.9999999999999996E+001     2.5197802305221559E+000    -1.0301029995663979E+001     5.0000000000000000E-001     9.9999999993900002E-001     1.8117624032072510E-001     1.6546580982224384E+003     6.6687854082184550E-001    -1.7595325731909275E-001     9.3570237237943540E+004     9.9999979796478433E-001     4.9711376428454770E+000     2.6307896375656126E-001     1.6798335177769306E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.3403689861319674E+000     7.1868146604578822E-033     0.0000000000000000E+000     0.0000000000000000E+000     1.2793226431905279E-004     1.8568075593016294E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.3339735932281038E-003     1.2502956150001968E-001    -1.3805096777253664E-001     1.2502956150001968E-001     0.0000000000000000E+000    -9.6913780916271781E-017     7.6707838673110811E-004     7.6707838671200609E-004    -1.0214670164989233E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003     7.1868146604578836E-033     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.3805096777253664E-001    -2.4054941332525104E-001 
