                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        6794      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56 
                    model_number                         star_age                        star_mass                     log_abs_mdot                           log_dt                        num_zones                   mass_conv_core                          cz_mass                          cz_logT                        cz_logRho                          cz_logP                      cz_top_mass                      cz_top_logT                    cz_top_logRho                      cz_top_logP                    cz_top_radius                     he_core_mass                   he_core_radius                      he_core_lgT                    he_core_lgRho                        he_core_L                     kh_timescale                           log_LH                          log_LHe                          extra_L                eps_grav_integral                    log_abs_Lgrav                         log_Teff                       luminosity                            log_L                            log_R                           radius                        radius_cm                            log_g                          gravity                     log_center_T                   log_center_Rho                     log_center_P                center_degeneracy                     center_gamma                        center_mu                        center_ye                  center_eps_grav                   center_entropy                        center_h1                       center_he4                       center_c12                       center_o16                    total_mass_h1                   total_mass_he4                               pp                              cno                        e_thermal                      num_retries                      num_backups                  runtime_minutes 
                               1          3.0103345736415535E+006          9.5769185209712961E-004         -9.8999999999999986E+001          4.0142925642782608E+000                              478          0.0000000000000000E+000          9.0112244831035542E-006          4.7398728146993889E+000          1.4191070719815368E-001          1.2979155117412720E+001          9.5768700960140857E-004          3.3779747465353154E+000         -4.2941821386316752E+000          6.6406999455539362E+000          1.7749448350389047E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.1968849728733730E+006         -2.9390493883364528E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.4185044258791724E-005         -4.2661205675607672E+000          3.0664271365389606E+000          5.4185052059694226E-005         -4.2661205050363442E+000         -7.4265568914346669E-001          1.8086074308669101E-001          1.2587545997347521E+010          2.9044265242215439E+000          8.0246578482971984E+002          4.7398779158180826E+000         -3.9820171634088202E+000          1.2979169779083906E+001          5.4866689801216122E+000          5.0560121543064920E+000          8.6893730819225279E-001          8.7000425680503590E-001          1.9290836236719267E-001          9.9939602519924140E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9390493883364528E+001         -9.8999999999999986E+001          1.3360984986765367E+043                                0                                0          5.9166666666666664E-003 
                               1          3.0031003720924659E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.4914138189979234E+000                              478          0.0000000000000000E+000          9.0112244831035542E-006          4.7406295463714780E+000          1.3859004968107061E-001          1.2974731180534745E+001          9.5768700960140857E-004          3.3783279602839067E+000         -4.3168270698212883E+000          6.6184475888489365E+000          1.7839376991756778E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.0014234638403042E+005         -2.9395469396608611E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.2985892458467741E-006         -5.4816717612562718E+000          3.2765187875712760E+000          3.8933345721871586E-004         -3.4096782737513394E+000         -7.3461787556559477E-001          1.8423923616933441E-001          1.2822682358913336E+010          2.8883508970657998E+000          7.7330514037781006E+002          4.7406316509330466E+000         -3.9820174138468731E+000          1.2974745992283999E+001          5.4405926537513736E+000          5.0344032215762589E+000          8.7071929454803443E-001          8.7000425680503590E-001          1.1949417978686835E-002          1.0008552250294640E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9395469396608611E+001         -9.8999999999999986E+001          1.3395958740385197E+043                                2                                1          2.3000000000000000E-002 
                               2          3.0055806697664387E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.3945038059898667E+000                              502          0.0000000000000000E+000          9.0112244831048197E-006          4.7406189252100148E+000          1.3863808776092848E-001          1.2974794931908381E+001          9.5768582048827054E-004          3.3971146494902928E+000         -4.2395067613713620E+000          6.7152019873248792E+000          1.7804200151984167E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9389097662261903E+005         -2.9395397818111441E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1759127037083126E-006         -5.4981314435304611E+000          3.2787097435087906E+000          3.9749989201706313E-004         -3.4006629849858756E+000         -7.3449214305789201E-001          1.8429258295520662E-001          1.2826395188516470E+010          2.8880994320503945E+000          7.7285751115348717E+002          4.7406209268340804E+000         -3.9820174102418928E+000          1.2974809741484053E+001          5.4412484622001633E+000          5.0347121737486082E+000          8.7069355070590937E-001          8.7000425680503590E-001          1.1352138551123946E-002          1.0008364981123835E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9395397818111441E+001         -9.8999999999999986E+001          1.3395462000589565E+043                                2                                1          2.7566666666666666E-002 
                               3          3.0080609674404119E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.3945038059898667E+000                              498          0.0000000000000000E+000          9.0112244831048197E-006          4.7406081623416139E+000          1.3868523918165637E-001          1.2974858491355675E+001          9.5768582048827054E-004          3.3970991526925505E+000         -4.2393586107974643E+000          6.7153333095012311E+000          1.7802979011183878E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9449068182073242E+005         -2.9395326295807880E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1817373204550945E-006         -5.4973356779219573E+000          3.2785198548279544E+000          3.9672870665340832E-004         -3.4015063735361668E+000         -7.3453405997136523E-001          1.8427479639841027E-001          1.2825157279736557E+010          2.8881832658773408E+000          7.7300671373250873E+002          4.7406101625382364E+000         -3.9820174066076639E+000          1.2974873298764635E+001          5.4419139599800097E+000          5.0350225585054513E+000          8.7066775918006878E-001          8.7000425680503590E-001          1.1342507678750972E-002          1.0008143641499958E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9395326295807880E+001         -9.8999999999999986E+001          1.3394962888538180E+043                                2                                1          2.9300000000000000E-002 
                               4          3.0105412651143847E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.3945038059898667E+000                              498          0.0000000000000000E+000          9.0112244831048197E-006          4.7405973780451589E+000          1.3873327506120695E-001          1.2974922276418079E+001          9.5768582048827054E-004          3.3970846948007423E+000         -4.2392052788881456E+000          6.7154707613947169E+000          1.7801752652157188E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9531754033344466E+005         -2.9395254631923930E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1922919848678683E-006         -5.4958973925038013E+000          3.2782512723440460E+000          3.9566143926398879E-004         -3.4026762735421592E+000         -7.3458184500654533E-001          1.8425452192203895E-001          1.2823746216730066E+010          2.8882788359477010E+000          7.7317683893151423E+002          4.7405993821174564E+000         -3.9820174029893756E+000          1.2974937081652953E+001          5.4425791645050046E+000          5.0353332128816195E+000          8.7064194440841636E-001          8.7000425680503590E-001          1.1350544166735978E-002          1.0007945022227190E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9395254631923930E+001         -9.8999999999999986E+001          1.3394461521222004E+043                                2                                1          3.1033333333333336E-002 
                               5          3.0130215627883575E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.3945038059898667E+000                              498          0.0000000000000000E+000          9.0112244831048197E-006          4.7405865753491332E+000          1.3878105156335491E-001          1.2974986330986763E+001          9.5768582048827054E-004          3.3970702321065085E+000         -4.2390515762917600E+000          6.7156090174174237E+000          1.7800519813543017E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9614719861873577E+005         -2.9395182595427439E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.2028449729929188E-006         -5.4944640819428328E+000          3.2779826931274263E+000          3.9459662222291039E-004         -3.4038466366617031E+000         -7.3462986813307707E-001          1.8423414867442370E-001          1.2822328279442541E+010          2.8883748822007642E+000          7.7334784950979531E+002          4.7405885852866083E+000         -3.9820173993452919E+000          1.2975001134038683E+001          5.4432354593276973E+000          5.0356430637008414E+000          8.7061631470918632E-001          8.7000425680503590E-001          1.1381633672897760E-002          1.0007733426886860E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9395182595427439E+001         -9.8999999999999986E+001          1.3393958894511481E+043                                2                                1          3.2700000000000000E-002 
                               6          3.0159979199971254E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.4736850520374918E+000                              498          0.0000000000000000E+000          9.0112244831048197E-006          4.7405735440759820E+000          1.3883916226177631E-001          1.2975063399211347E+001          9.5768582048827054E-004          3.3970521251507049E+000         -4.2388697532502686E+000          6.7157712576535147E+000          1.7799040136855676E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9697776100817515E+005         -2.9395095865331527E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.2126823958312438E-006         -5.4931322064608459E+000          3.2777190399035119E+000          3.9354188287408343E-004         -3.4050090408572586E+000         -7.3468376378302602E-001          1.8421128676042817E-001          1.2820737135952280E+010          2.8884826735006621E+000          7.7353981721659864E+002          4.7405755591621856E+000         -3.9820173949901960E+000          1.2975078199637242E+001          5.4440321660041819E+000          5.0360177022922796E+000          8.7058526217937438E-001          8.7000425680503590E-001          1.1398356052711256E-002          1.0007475548132023E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9395095865331527E+001         -9.8999999999999986E+001          1.3393354442778061E+043                                2                                1          3.4516666666666668E-002 
                               7          3.0195695486476463E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.5528662980851164E+000                              498          0.0000000000000000E+000          9.0112244831048197E-006          4.7405578397265238E+000          1.3890861276162544E-001          1.2975156124368951E+001          9.5768582048827054E-004          3.3970300815519794E+000         -4.2386516505064540E+000          6.7159664093522746E+000          1.7797258516771441E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9796455345339829E+005         -2.9394991562342124E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.2241876536944090E-006         -5.4915796893879429E+000          3.2774072992560050E+000          3.9229688145150677E-004         -3.4063851442634934E+000         -7.3474833419112962E-001          1.8418390047240193E-001          1.2818831105078230E+010          2.8886118143168695E+000          7.7376986945386625E+002          4.7405598620919349E+000         -3.9820173897123317E+000          1.2975170921635938E+001          5.4449927711486827E+000          5.0364682595782444E+000          8.7054796785116162E-001          8.7000425680503590E-001          1.1460331989355935E-002          1.0007160414427124E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9394991562342124E+001         -9.8999999999999986E+001          1.3392623890014990E+043                                2                                1          3.6166666666666666E-002 
                               8          3.0238555030282717E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.6320475441327416E+000                              498          0.0000000000000000E+000          9.0112244831048197E-006          4.7405389324347462E+000          1.3899282758236661E-001          1.2975267947839091E+001          9.5768582048827054E-004          3.3970035902413911E+000         -4.2383873195649722E+000          6.7162015892295024E+000          1.7795110039262069E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9914086116549355E+005         -2.9394865825054840E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.2377229141418431E-006         -5.4897603211194905E+000          3.2770376779605481E+000          3.9082403955433101E-004         -3.4080187307140180E+000         -7.3482588482547850E-001          1.8415101425417413E-001          1.2816542290062012E+010          2.8887669155855673E+000          7.7404625823218021E+002          4.7405409647446808E+000         -3.9820173833664891E+000          1.2975282741297438E+001          5.4461536788940430E+000          5.0370114374642920E+000          8.7050286442041369E-001          8.7000425680503590E-001          1.1541448056950877E-002          1.0006797765267340E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9394865825054840E+001         -9.8999999999999986E+001          1.3391745224387058E+043                                2                                1          3.7866666666666667E-002 
                               9          3.0289986482850215E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.7112287901803662E+000                              498          0.0000000000000000E+000          9.0112244831048197E-006          4.7405161085934733E+000          1.3909378117623353E-001          1.2975402759556090E+001          9.5768582048827054E-004          3.3969716109226820E+000         -4.2380701853898683E+000          6.7164848526717211E+000          1.7792522372873007E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.0054725517059601E+005         -2.9394714182995607E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.2536825395094401E-006         -5.4876248232691900E+000          3.2765982954398236E+000          3.8907865714609373E-004         -3.4099625917043581E+000         -7.3491905027919913E-001          1.8411151416052096E-001          1.2813793162543938E+010          2.8889532464930086E+000          7.7437842843531166E+002          4.7405181514410337E+000         -3.9820173757266732E+000          1.2975417548424142E+001          5.4475512313842769E+000          5.0376664232066997E+000          8.7044865310192054E-001          8.7000425680503590E-001          1.1619369577625010E-002          1.0006349052840569E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9394714182995607E+001         -9.8999999999999986E+001          1.3390685429017852E+043                                2                                1          3.9566666666666667E-002 
                              10          3.0351704225931219E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.7904100362279909E+000                              498          0.0000000000000000E+000          9.0112244831048197E-006          4.7404884741845370E+000          1.3921616090965497E-001          1.2975565735606610E+001          9.5768582048827054E-004          3.3969348786137776E+000         -4.2376785079095081E+000          6.7168373348164794E+000          1.7789391469896598E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.0264589613664977E+005         -2.9394530871230298E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.2789825848840256E-006         -5.4842608899207086E+000          3.2759339894550292E+000          3.8648886382697831E-004         -3.4128630151949939E+000         -7.3504065005492947E-001          1.8405997128853668E-001          1.2810205881739576E+010          2.8891964460444695E+000          7.7481219224066638E+002          4.7404905319451176E+000         -3.9820173664690883E+000          1.2975580518927277E+001          5.4492440843582148E+000          5.0384600902337118E+000          8.7038289844989736E-001          8.7000425680503590E-001          1.1709775469566563E-002          1.0005822781365554E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9394530871230298E+001         -9.8999999999999986E+001          1.3389403653632500E+043                                2                                1          4.1300000000000003E-002 
                              11          3.0425765517628421E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.8695912822756160E+000                              498          0.0000000000000000E+000          9.0112244831048197E-006          4.7404549651156449E+000          1.3936360169030265E-001          1.2975762839005561E+001          9.5768582048827054E-004          3.3968899694863848E+000         -4.2372055567721274E+000          6.7172618091609486E+000          1.7785603580057399E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          3.0506925869435491E+005         -2.9394309192442172E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.3073530113845752E-006         -5.4805194480514512E+000          3.2751764783429902E+000          3.8354635958704500E-004         -3.4161821349848878E+000         -7.3518518772579733E-001          1.8399872442915047E-001          1.2805943222820015E+010          2.8894855213862050E+000          7.7532809485439748E+002          4.7404570395920107E+000         -3.9820173552765463E+000          1.2975777615619993E+001          5.4512918758392335E+000          5.0394213078800165E+000          8.7030333667993498E-001          8.7000425680503590E-001          1.1814982789887855E-002          1.0005162190006788E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0202426958158491E-004          2.2765931677959982E-004         -2.9394309192442172E+001         -9.8999999999999986E+001          1.3387849708944590E+043                                2                                1          4.3083333333333335E-002 
