                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        6794      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56 
                    model_number                         star_age                        star_mass                     log_abs_mdot                           log_dt                        num_zones                   mass_conv_core                          cz_mass                          cz_logT                        cz_logRho                          cz_logP                      cz_top_mass                      cz_top_logT                    cz_top_logRho                      cz_top_logP                    cz_top_radius                     he_core_mass                   he_core_radius                      he_core_lgT                    he_core_lgRho                        he_core_L                     kh_timescale                           log_LH                          log_LHe                          extra_L                eps_grav_integral                    log_abs_Lgrav                         log_Teff                       luminosity                            log_L                            log_R                           radius                        radius_cm                            log_g                          gravity                     log_center_T                   log_center_Rho                     log_center_P                center_degeneracy                     center_gamma                        center_mu                        center_ye                  center_eps_grav                   center_entropy                        center_h1                       center_he4                       center_c12                       center_o16                    total_mass_h1                   total_mass_he4                               pp                              cno                        e_thermal                      num_retries                      num_backups                  runtime_minutes 
                               1          3.0069781945886258E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.8437430756864965E+000                              477          9.5768714232374993E-004          3.0035634206212176E-006          4.7250555320593532E+000          1.2118357243235506E-001          1.2935463106152529E+001          9.5768697893930290E-004          3.3765943352097905E+000         -4.3020310065194955E+000          6.6314376877573720E+000          1.7874108297527580E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.1584348752902327E+006         -2.9396406912658815E+001         -9.8999999999999986E+001          0.0000000000000000E+000          5.4764231299007074E-005         -4.2615030039489863E+000          3.0660561050076516E+000          5.4764235833476492E-005         -4.2615029679894754E+000         -7.3960485755741434E-001          1.8213572652204124E-001          1.2676282294481026E+010          2.8983248610494390E+000          7.9127029285401920E+002          4.7250555320593532E+000         -3.5022254061830709E+000          1.2935463106152529E+001          5.4608574819564808E+000          5.1489556106083931E+000          8.8022391885519002E-001          8.7000425680503590E-001          1.8898239755786417E-001          9.9961503306271382E+000          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0646940356177659E-004          2.2910082843207786E-004         -2.9396406912658815E+001         -9.8999999999999986E+001          1.3353286037132203E+043                                0                                0          5.4833333333333340E-003 
                               1          3.0020934583765878E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.3208643304061591E+000                              477          9.5768714232374993E-004          3.0035634206212176E-006          4.7255135060953855E+000          1.1883700199412951E-001          1.2932287852311333E+001          9.5768697893930290E-004          3.3769058386019806E+000         -4.3222547402568754E+000          6.6115599298560159E+000          1.7938135717174625E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9418440816499887E+005         -2.9399826921766422E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.2689368679096178E-006         -5.4855934667500801E+000          3.2768452895147053E+000          3.9496821161282041E-004         -3.4034378564664092E+000         -7.3215067080998852E-001          1.8528886848470044E-001          1.2895734668798182E+010          2.8834164875545873E+000          7.6456865194640307E+002          4.7255135060953855E+000         -3.5022259663700224E+000          1.2932287852311331E+001          5.4295295953750600E+000          5.1342733108667771E+000          8.8146444559097259E-001          8.7000425680503590E-001          1.1509915573547044E-002          1.0006156290175786E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0646940356177659E-004          2.2910082843207786E-004         -2.9399826921766422E+001         -9.8999999999999986E+001          1.3377049746424007E+043                                2                                1          3.3466666666666665E-002 
                               2          3.0037682250778582E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.2239543173981025E+000                              502          0.0000000000000000E+000          3.0038435331474555E-006          4.7255047500109910E+000          1.1886441740253208E-001          1.2932322586128977E+001          9.5768578229684233E-004          3.3953642234985155E+000         -4.2445839150870990E+000          6.7082978666416713E+000          1.7903094395420122E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.8866357101392793E+005         -2.9399778657241253E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1571910568244377E-006         -5.5006991360634592E+000          3.2788100300903560E+000          4.0240828339272160E-004         -3.3953330881044042E+000         -7.3202776778028722E-001          1.8534131166972101E-001          1.2899384609589243E+010          2.8831706814951850E+000          7.6413603665755784E+002          4.7255069907631793E+000         -3.5022259583213518E+000          1.2932332646786628E+001          5.4299751806259149E+000          5.1344814557970233E+000          8.8144687533378552E-001          8.7000425680503590E-001          1.0952702440278898E-002          1.0006011338915108E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0646940356177659E-004          2.2910082843207786E-004         -2.9399778657241253E+001         -9.8999999999999986E+001          1.3376715389350280E+043                                2                                1          3.8416666666666668E-002 
                               3          3.0054429917791281E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.2239543173981025E+000                              500          0.0000000000000000E+000          3.0038435331474555E-006          4.7254983123316832E+000          1.1889769617690432E-001          1.2932367373892061E+001          9.5768544531519716E-004          3.4002324602660101E+000         -4.2256857065271136E+000          6.7322737028695094E+000          1.7893593513446432E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.8901331612265814E+005         -2.9399730381461080E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1599139453581333E-006         -5.5003247444591254E+000          3.2786988572850020E+000          4.0194635935046505E-004         -3.3958319006281434E+000         -7.3205482843144953E-001          1.8532976351394626E-001          1.2898580881043631E+010          2.8832248027975096E+000          7.6423126838662563E+002          4.7255005463181714E+000         -3.5022259504387621E+000          1.2932377433512636E+001          5.4304115629196161E+000          5.1346877508911275E+000          8.8142947226762725E-001          8.7000425680503590E-001          1.0916241286320348E-002          1.0005868011951799E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0646940356177659E-004          2.2910082843207786E-004         -2.9399730381461080E+001         -9.8999999999999986E+001          1.3376382283988900E+043                                2                                1          4.0200000000000000E-002 
                               4          3.0071177584803980E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.2239543173981025E+000                              500          0.0000000000000000E+000          3.0038435331474555E-006          4.7254919102358892E+000          1.1893069910392660E-001          1.2932412342102511E+001          9.5768544531519716E-004          3.4002228540872754E+000         -4.2255827880588210E+000          6.7323662071292203E+000          1.7892761023209530E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.8956524063354329E+005         -2.9399682008096224E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1667097492351061E-006         -5.4993917408851942E+000          3.2785160734533800E+000          4.0121023577005115E-004         -3.3966279956871488E+000         -7.3208730829770807E-001          1.8531590365364994E-001          1.2897616262486729E+010          2.8832897625300267E+000          7.6434558706624773E+002          4.7254941460128022E+000         -3.5022259424695350E+000          1.2932422400681938E+001          5.4308570075035085E+000          5.1348945633115024E+000          8.8141185164451563E-001          8.7000425680503590E-001          1.0926423910338632E-002          1.0005734420092876E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0646940356177659E-004          2.2910082843207786E-004         -2.9399682008096224E+001         -9.8999999999999986E+001          1.3376046910452691E+043                                2                                1          4.2050000000000004E-002 
                               5          3.0087925251816683E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.2239543173981025E+000                              500          0.0000000000000000E+000          3.0038435331474555E-006          4.7254854703104172E+000          1.1896397791065630E-001          1.2932457388323723E+001          9.5768544531519716E-004          3.4002133716397376E+000         -4.2254798261021023E+000          6.7324590462318632E+000          1.7891926503477093E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9012115028474428E+005         -2.9399633490135550E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1735720838508645E-006         -5.4984516327641959E+000          3.2783323115127692E+000          4.0047156036358844E-004         -3.3974283200684128E+000         -7.3211994660711810E-001          1.8530197722634378E-001          1.2896647010999075E+010          2.8833550391488467E+000          7.6446048064065656E+002          4.7254877104805457E+000         -3.5022259345698834E+000          1.2932467445860304E+001          5.4312937235832202E+000          5.1351007545704146E+000          8.8139431446790661E-001          8.7000425680503590E-001          1.0944796763680065E-002          1.0005589474943427E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0646940356177659E-004          2.2910082843207786E-004         -2.9399633490135550E+001         -9.8999999999999986E+001          1.3375712495791634E+043                                2                                1          4.3883333333333337E-002 
                               6          3.0108022452231930E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.3031355634457276E+000                              500          0.0000000000000000E+000          3.0038435331474555E-006          4.7254776550483797E+000          1.1900408045278037E-001          1.2932511350251717E+001          9.5768544531519716E-004          3.4002013834962312E+000         -4.2253578037891879E+000          6.7325677381967513E+000          1.7890928217427995E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9067870908469154E+005         -2.9399575310747501E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1799995394343519E-006         -5.4975729429152942E+000          3.2781512606619758E+000          3.9973703859968264E-004         -3.3982256092725223E+000         -7.3215648950758616E-001          1.8528638599248287E-001          1.2895561892304823E+010          2.8834281249497828E+000          7.6458913967336878E+002          4.7254798978152106E+000         -3.5022259250009204E+000          1.2932521406539188E+001          5.4318256616592402E+000          5.1353511433468801E+000          8.8137328922748504E-001          8.7000425680503590E-001          1.0954395105585367E-002          1.0005417719090973E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0646940356177659E-004          2.2910082843207786E-004         -2.9399575310747501E+001         -9.8999999999999986E+001          1.3375308204791768E+043                                2                                1          4.5583333333333330E-002 
                               7          3.0132139092730219E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.3823168094933522E+000                              500          0.0000000000000000E+000          3.0038435331474555E-006          4.7254683584859505E+000          1.1905214296252080E-001          1.2932576525523581E+001          9.5768544531519716E-004          3.4001869520696562E+000         -4.2252111856646142E+000          6.7326986925015389E+000          1.7889723481786907E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9134022709915281E+005         -2.9399505115860244E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1875258766657376E-006         -5.4965462808960197E+000          3.2779373153379288E+000          3.9886963511666791E-004         -3.3991690241143746E+000         -7.3220030628041821E-001          1.8526769304959942E-001          1.2894260900866020E+010          2.8835157584954469E+000          7.6474343686261648E+002          4.7254706041649701E+000         -3.5022259134941964E+000          1.2932586580302585E+001          5.4324681210517864E+000          5.1356505220542328E+000          8.8134780257940248E-001          8.7000425680503590E-001          1.0967294553185000E-002          1.0005219153916329E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0646940356177659E-004          2.2910082843207786E-004         -2.9399505115860244E+001         -9.8999999999999986E+001          1.3374823759620719E+043                                2                                1          4.7333333333333331E-002 
                               8          3.0161079061328173E+006          9.5769185209712961E-004         -9.8999999999999986E+001          3.4614980555409769E+000                              500          0.0000000000000000E+000          3.0038435331474555E-006          4.7254571259683553E+000          1.1911043065625060E-001          1.2932654886667413E+001          9.5768544531519716E-004          3.4001696175325442E+000         -4.2250356995081670E+000          6.7328559396213183E+000          1.7888276692699717E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.9213067420432711E+005         -2.9399420761854966E+001         -9.8999999999999986E+001          0.0000000000000000E+000          3.1964448199930128E-006         -5.4953327883611633E+000          3.2776825329598496E+000          3.9783848737360005E-004         -3.4002932050088583E+000         -7.3225283197150171E-001          1.8524528722690120E-001          1.2892701500417870E+010          2.8836208098776139E+000          7.6492844283337627E+002          4.7254593829180838E+000         -3.5022258996917262E+000          1.2932664939633073E+001          5.4332324147224416E+000          5.1360105360543882E+000          8.8131723552942220E-001          8.7000425680503590E-001          1.1038537478566588E-002          1.0004980804576320E+001          7.4000000000000021E-001          2.3997445916978463E-001          3.4416106108120406E-003          9.3604466091399777E-003          7.0646940356177659E-004          2.2910082843207786E-004         -2.9399420761854966E+001         -9.8999999999999986E+001          1.3374239448723562E+043                                2                                1          4.9016666666666667E-002 
