                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        6794      8.0000000000000004E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56 
                    model_number                         star_age                        star_mass                     log_abs_mdot                           log_dt                        num_zones                   mass_conv_core                          cz_mass                          cz_logT                        cz_logRho                          cz_logP                      cz_top_mass                      cz_top_logT                    cz_top_logRho                      cz_top_logP                    cz_top_radius                     he_core_mass                   he_core_radius                      he_core_lgT                    he_core_lgRho                        he_core_L                     kh_timescale                           log_LH                          log_LHe                          extra_L                eps_grav_integral                    log_abs_Lgrav                         log_Teff                       luminosity                            log_L                            log_R                           radius                        radius_cm                            log_g                          gravity                     log_center_T                   log_center_Rho                     log_center_P                center_degeneracy                     center_gamma                        center_mu                        center_ye                  center_eps_grav                   center_entropy                        center_h1                       center_he4                       center_c12                       center_o16                    total_mass_h1                   total_mass_he4                               pp                              cno                        e_thermal                      num_retries                      num_backups                  runtime_minutes 
                               1          3.0450289652748564E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.6534919673808073E+000                              708          0.0000000000000000E+000          1.1532049803774136E-001          6.6007584202775211E+000          1.9027412309948757E-001          1.4918911617318861E+001          9.9999999576400056E-001          3.9742578175595993E+000         -5.9671113447482069E+000          5.8220586022437066E+000          1.6237649068430418E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.2381932768963221E+006         -4.4130992925982930E+000         -7.9091027436413810E+001          0.0000000000000000E+000          3.4084076618777259E+000          5.3255153290094870E-001          3.7893473688503563E+000          3.4084462889043778E+000          5.3255645467414447E-001          2.1084232608898579E-001          1.6249586950448172E+000          1.1309387525772919E+011          4.0162047012351536E+000          1.0380175618181102E+004          6.6679886112204363E+000          3.1722672013971082E-001          1.5113494986940696E+001         -3.8525389318180512E+000          6.9126610768403721E-002          6.1533509117441954E-001          8.5500478612385289E-001          4.5720619370695665E+000          1.8906473665456748E+001          7.0999999165456196E-001          2.6997126656600778E-001          3.4416106108119109E-003          9.3604466091399725E-003          7.0999999923507018E-001          2.6997126656600751E-001         -4.4130992937287781E+000         -1.2997618936102732E+001          1.7306987330825646E+048                                0                                0          6.5000000000000006E-003 
                               2          3.0990637236046842E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.7326732134284315E+000                              698          0.0000000000000000E+000          7.0430823303374135E-002          6.6329022666195181E+000          2.5273904414876158E-001          1.5013707784325909E+001          9.9999999748275015E-001          3.9250836263285986E+000         -6.0647893661444030E+000          5.6712948634163656E+000          1.5902512682058474E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.5487905058511179E+006         -4.3275079954581814E+000         -7.8228395516729094E+001          0.0000000000000000E+000          3.2432141992989449E+000          5.1097563276225344E-001          3.7885248066263335E+000          3.2432686186611965E+000          5.1098291992523481E-001          2.0170068316257714E-001          1.5911117508979484E+000          1.1073819563899542E+011          4.0344879870879709E+000          1.0826497678062140E+004          6.6791974717995277E+000          3.3985225439454969E-001          1.5147389516995622E+001         -3.8398182273126404E+000          6.8545389507315008E-002          6.1533245077568244E-001          8.5500478585054196E-001          4.9588925230142236E+000          1.8888138064730665E+001          7.0999999083462950E-001          2.6997126656600789E-001          3.4416106108118706E-003          9.3604466091399743E-003          7.0999999916283552E-001          2.6997126656600751E-001         -4.3275079973551174E+000         -1.2687239625370275E+001          1.7661552223988710E+048                                0                                0          2.3866666666666665E-002 
                               3          3.1422915302685471E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.6357632004203753E+000                              696          0.0000000000000000E+000          3.8397338847248830E-002          6.6583594990194523E+000          3.0150913656451245E-001          1.5088086480410324E+001          9.9999999748275015E-001          3.9286716535740109E+000         -6.0455612185870393E+000          5.6942645006756143E+000          1.5653140349199597E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          4.8041288695577336E+006         -4.2637097513314899E+000         -7.7593003028609061E+001          0.0000000000000000E+000          3.1197374407561371E+000          4.9411804503479329E-001          3.7877415003460149E+000          3.1197948464419403E+000          4.9412603633011071E-001          1.9483885392565251E-001          1.5661698309723842E+000          1.0900228789601599E+011          4.0482116455618202E+000          1.1174076635314275E+004          6.6876895808573371E+000          3.5745327378088154E-001          1.5173529475301669E+001         -3.8286464317075586E+000          6.8132315095639259E-002          6.1533915375459192E-001          8.5500478559448423E-001          5.3016577501859450E+000          1.8871270212944136E+001          7.0999999006645609E-001          2.6997126656600789E-001          3.4416106108118120E-003          9.3604466091399725E-003          7.0999999909590383E-001          2.6997126656600751E-001         -4.2637097540727336E+000         -1.2463546408893695E+001          1.7934908152311376E+048                                0                                0          2.5866666666666666E-002 
                               4          3.1840153942993153E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.6203845214594947E+000                              696          0.0000000000000000E+000          2.4424347401164392E-002          6.6738811870784618E+000          3.3430091080767366E-001          1.5136480362785131E+001          9.9999999763900016E-001          3.9272501751069777E+000         -6.0387059522097539E+000          5.6995962079040705E+000          1.5429108279813193E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.0533914001577590E+006         -4.2057908510394277E+000         -7.7036524600560412E+001          0.0000000000000000E+000          3.0089594567222560E+000          4.7841633601511313E-001          3.7869503974954597E+000          3.0090243836086410E+000          4.7842570705672222E-001          1.8857089499006835E-001          1.5437284036790881E+000          1.0744040943925717E+011          4.0607475634329884E+000          1.1501316729021322E+004          6.6953982549436883E+000          3.7398184780515464E-001          1.5197808768830789E+001         -3.8169827693769651E+000          6.7788183606763502E-002          6.1534486659307464E-001          8.5500478530907398E-001          5.7243268606122788E+000          1.8852609748187298E+001          7.0999998921022633E-001          2.6997126656600789E-001          3.4416106108117192E-003          9.3604466091399708E-003          7.0999999902208344E-001          2.6997126656600751E-001         -4.2057908548050911E+000         -1.2267733624868123E+001          1.8189432084092680E+048                                0                                0          2.7699999999999999E-002 
                               5          3.2340840311362366E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.6995657675071190E+000                              696          0.0000000000000000E+000          2.0174876574083234E-002          6.6853964638294601E+000          3.6219168649102723E-001          1.5175937043230089E+001          9.9999999771712511E-001          3.9261294291224393E+000         -6.0301535170226561E+000          5.7069406851424258E+000          1.5179190768242159E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.3439997515957728E+006         -4.1405953019331339E+000         -7.6444387500896340E+001          0.0000000000000000E+000          2.8921817791155862E+000          4.6122558571302907E-001          3.7862004872988262E+000          2.8922566740016231E+000          4.6123683189915210E-001          1.8147627780455061E-001          1.5187149839488818E+000          1.0569952545287428E+011          4.0749367978040238E+000          1.1883292791534510E+004          6.7038654626653749E+000          3.9328437280553358E-001          1.5225621504087256E+001         -3.8016861326207185E+000          6.7471593118686793E-002          6.1534069640000943E-001          8.5500478490715770E-001          6.4907996828343180E+000          1.8827034442472218E+001          7.0999998800447683E-001          2.6997126656600812E-001          3.4416106108115284E-003          9.3604466091399725E-003          7.0999999891915122E-001          2.6997126656600751E-001         -4.1405953072258797E+000         -1.2054698615232656E+001          1.8482617029181631E+048                                0                                0          2.9516666666666667E-002 
                               6          3.2941663953405428E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.7787470135547441E+000                              697          0.0000000000000000E+000          1.2433354803892738E-002          6.6995178180514481E+000          3.9536442705196684E-001          1.5223298655025843E+001          9.9999999771712511E-001          3.9304179107386790E+000         -6.0077369673314882E+000          5.7338211420998579E+000          1.4902593596946530E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.6922627852901947E+006         -4.0675997747665331E+000         -7.5819074039128267E+001          0.0000000000000000E+000          2.7655945049221047E+000          4.4178850361694422E-001          3.7853338822558036E+000          2.7656826837739863E+000          4.4180235054143907E-001          1.7349224721173950E-001          1.4910501378011791E+000          1.0377410749068646E+011          4.0909048589896457E+000          1.2328347262047664E+004          6.7127408601274148E+000          4.1590446713533047E-001          1.5257155472376658E+001         -3.7808840025695840E+000          6.7264450574977971E-002          6.1532582011146231E-001          8.5500478433409888E-001          7.8179535081153269E+000          1.8791438713788057E+001          7.0999998628530114E-001          2.6997126656600839E-001          3.4416106108111182E-003          9.3604466091399725E-003          7.0999999877302467E-001          2.6997126656600751E-001         -4.0675997824194265E+000         -1.1821558431683320E+001          1.8818571887509271E+048                                0                                0          3.1316666666666666E-002 
                               7          3.3662652323857099E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.8579282596023692E+000                              697          0.0000000000000000E+000          1.7161117608534004E-003          6.7181902227344565E+000          4.3685728984343342E-001          1.5283562242403244E+001          9.9999999787337523E-001          3.9300134631541028E+000         -5.9946210320109197E+000          5.7464686762555326E+000          1.4599737487538951E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          6.1099975279535986E+006         -3.9863946631534009E+000         -7.5143019462783300E+001          0.0000000000000000E+000          2.6299821160762544E+000          4.1995279528983204E-001          3.7843377999107926E+000          2.6300873869799011E+000          4.1997017854780544E-001          1.6456832590494330E-001          1.4607245416212535E+000          1.0166350664775600E+011          4.1087527016032386E+000          1.2845549931483312E+004          6.7217381827496627E+000          4.4222853864461947E-001          1.5292504911589123E+001         -3.7530644630912184E+000          6.7229977784435624E-002          6.1531773761681652E-001          8.5500478350930220E-001          9.1991039713734537E+000          1.8744177907759180E+001          7.0999998381091167E-001          2.6997126656600895E-001          3.4416106108102261E-003          9.3604466091399708E-003          7.0999999856161944E-001          2.6997126656600751E-001         -3.9863946746284928E+000         -1.1564422805351279E+001          1.9201438335982843E+048                                0                                0          3.3099999999999997E-002 
                               8          3.4527838368399101E+006          1.0000000000000000E+000         -9.8999999999999986E+001          4.9371095056499934E+000                              697          9.9999999802389095E-001          7.8088119526142932E-008          6.7313743896972422E+000          4.7168864050109671E-001          1.5331628066187271E+001          9.9999999787337523E-001          3.9351384829006646E+000         -5.9664583509545608E+000          5.7799751311191701E+000          1.4271504955127727E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          6.6278429139059279E+006         -3.8970124851337240E+000         -7.4401620432239469E+001          0.0000000000000000E+000          2.4802110346240203E+000          3.9448863537194750E-001          3.7829091354087998E+000          2.4803397753204268E+000          3.9451117777749900E-001          1.5469615452377661E-001          1.4278946109668378E+000          9.9378609134069977E+010          4.1284970443655720E+000          1.3443026178545821E+004          6.7313743896972422E+000          4.7168864050109749E-001          1.5331628066187269E+001         -3.7201812291724345E+000          6.7258440104274467E-002          6.1532980367826717E-001          8.5500478832231697E-001          9.1754722694336941E+000          1.8689277174432423E+001          7.0999999824995408E-001          2.6997126656600767E-001          3.4416106108119369E-003          9.3604466091399673E-003          7.0999999824996074E-001          2.6997126656600751E-001         -3.8970125030348615E+000         -1.1281916173594752E+001          1.9634022220009731E+048                                0                                0          3.4966666666666667E-002 
                               9          3.5566061621849509E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.0162907516976185E+000                              697          0.0000000000000000E+000          3.3159427851205958E-003          6.7363111933953110E+000          4.9578805013825766E-001          1.5360661279197004E+001          9.9999999802962525E-001          3.9334194214948117E+000         -5.9528097860528888E+000          5.7917601189353194E+000          1.3919539083184591E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          7.2331799216929292E+006         -3.7993238254058967E+000         -7.3607074195814562E+001          0.0000000000000000E+000          2.3301091771151059E+000          3.6737627034267534E-001          3.7815589211244380E+000          2.3302696801093954E+000          3.6740618446206863E-001          1.4384408643478505E-001          1.3926567434977579E+000          9.6926124033956955E+010          4.1502011805435552E+000          1.4131920334845594E+004          6.7415514190881067E+000          5.0458145026811030E-001          1.5374729692432359E+001         -3.6796441465293959E+000          6.7380469493066086E-002          6.1534490584008739E-001          8.5500478653720502E-001          9.2023747175102368E+000          1.8621847810468786E+001          7.0999999289461979E-001          2.6997126656601039E-001          3.4416106108072133E-003          9.3604466091399656E-003          7.0999999778738299E-001          2.6997126656600751E-001         -3.7993238543580157E+000         -1.0975427796592033E+001          2.0120858893196095E+048                                0                                0          3.6816666666666671E-002 
                              10          3.6785671731205783E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.0862210155780998E+000                              702          0.0000000000000000E+000          2.0174876574083456E-002          6.7338263044250075E+000          5.0873172457284854E-001          1.5371067417167293E+001          9.9999999818587526E-001          3.9311219969836122E+000         -5.9381778240364893E+000          5.8039210406955082E+000          1.3554161753537408E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          7.9678445204827264E+006         -3.6959360311146265E+000         -7.2790934823270447E+001          0.0000000000000000E+000          2.1722703724845860E+000          3.3691387891421642E-001          3.7797259296214389E+000          2.1724734314113974E+000          3.3695447388389010E-001          1.3228421415169361E-001          1.3560765755172350E+000          9.4380217502848526E+010          4.1733209251097376E+000          1.4904620588002650E+004          6.7519789151762870E+000          5.4027108675464031E-001          1.5420872197631372E+001         -3.6338752815804871E+000          6.7608777691727059E-002          6.1533141890353882E-001          8.5500478392572832E-001          9.1326034931737290E+000          1.8544232918732629E+001          7.0999998506019368E-001          2.6997126656601655E-001          3.4416106107961930E-003          9.3604466091399656E-003          7.0999999712650530E-001          2.6997126656600756E-001         -3.6959360787295172E+000         -1.0655977575902012E+001          2.0653192288141767E+048                                0                                0          3.8649999999999997E-002 
                              11          3.7939891324599674E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.0622884423783132E+000                              700          0.0000000000000000E+000          3.3555066884843332E-002          6.7330574897125048E+000          5.2232892523328667E-001          1.5383859146351600E+001          9.9999999826400010E-001          3.9297164346142530E+000         -5.9243503023966646E+000          5.8162288105654847E+000          1.3244192051628181E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          8.6576705843608715E+006         -3.6066021164647024E+000         -7.2103544648332246E+001          0.0000000000000000E+000          2.0459333343071537E+000          3.1089147834279229E-001          3.7782484022692526E+000          2.0461821880666982E+000          3.1094429983041322E-001          1.2223418182932748E-001          1.3250558439594380E+000          9.2221236627888962E+010          4.1934209897544701E+000          1.5610650109899712E+004          6.7607827962913580E+000          5.7183909540204358E-001          1.5461262297009638E+001         -3.5936431422623527E+000          6.7876880590546806E-002          6.1530208673972508E-001          8.5500478094404231E-001          9.0238413635810986E+000          1.8476282075022631E+001          7.0999997611514243E-001          2.6997126656602638E-001          3.4416106107775808E-003          9.3604466091399656E-003          7.0999999633832223E-001          2.6997126656600767E-001         -3.6066021888658373E+000         -1.0384641091840269E+001          2.1128236519236082E+048                                0                                0          4.0466666666666665E-002 
