                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        6794      8.0000000000000004E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56 
                              10          3.6334679767708173E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.0643228940711680E+000                              698          0.0000000000000000E+000          1.2433354803892738E-002          6.7358992789301206E+000          5.0608092611621802E-001          1.5370517210231588E+001          9.9999999802962525E-001          3.9373784715417273E+000         -5.9314402301153075E+000          5.8172618739106916E+000          1.3682366672127981E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          7.6918936842472460E+006         -3.7325130451444251E+000         -7.3076719645946866E+001          0.0000000000000000E+000          2.2290876495904501E+000          3.4812714563818992E-001          3.7804789552710023E+000          2.2292745607714730E+000          3.4816356012886684E-001          1.3638270597505522E-001          1.3689346173191912E+000          9.5275111496181076E+010          4.1651239414630146E+000          1.4625945185576240E+004          6.7483225229798913E+000          5.2753687787014547E-001          1.5404475386654509E+001         -3.6501791570556197E+000          6.7517249910021157E-002          6.1533999134025430E-001          8.5500477894312055E-001          9.1654341141519939E+000          1.8572025858501661E+001          7.0999997011237126E-001          2.6997126656601667E-001          3.4416106107974121E-003          9.3604466091399760E-003          7.0999999738123165E-001          2.6997126656600756E-001         -3.7325130851420090E+000         -1.0768263621010624E+001          2.0462759516072777E+048                                0                                0          4.7300000000000002E-002 
                              11          3.7670673166278298E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.1258043122026615E+000                              698          0.0000000000000000E+000          2.8891394504083179E-002          6.7338591808607005E+000          5.2029349702621186E-001          1.5382637402900993E+001          9.9999999826400032E-001          3.9284747424840800E+000         -5.9308610011301983E+000          5.8084287225966094E+000          1.3314308937792649E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          8.4993845868213084E+006         -3.6269382494878153E+000         -7.2259640449502811E+001          0.0000000000000000E+000          2.0730779224605893E+000          3.1661562657945280E-001          3.7785324393525399E+000          2.0733155272382491E+000          3.1666540016952632E-001          1.2452665783230943E-001          1.3320688047542835E+000          9.2709324673288620E+010          4.1888360377485059E+000          1.5446711588692418E+004          6.7587753542620845E+000          5.6462298090973850E-001          1.5452033051587376E+001         -3.6027649262715182E+000          6.7814716464246791E-002          6.1530882671460352E-001          8.5500477563633048E-001          9.0458598986396037E+000          1.8491545941140501E+001          7.0999996019200795E-001          2.6997126656602671E-001          3.4416106107785288E-003          9.3604466091399743E-003          7.0999999651076962E-001          2.6997126656600778E-001         -3.6269383153310448E+000         -1.0446211470423712E+001          2.1018864211242478E+048                                0                                0          4.9450000000000001E-002 
                              12          3.8933070361758606E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.1011960210453360E+000                              698          0.0000000000000000E+000          4.3402465683390679E-002          6.7347124927693844E+000          5.3680933881157622E-001          1.5399979831797291E+001          9.9999999834212516E-001          3.9291844662949114E+000         -5.9120388071933210E+000          5.8279468634506753E+000          1.3003327931396540E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          9.2499478008800838E+006         -3.5360749378142917E+000         -7.1573258394514468E+001          0.0000000000000000E+000          1.9503635674281141E+000          2.9011557577804353E-001          3.7770448077568797E+000          1.9506560126794206E+000          2.9018069073403441E-001          1.1425956630588424E-001          1.3009468872095442E+000          9.0543301456009857E+010          4.2093702208013566E+000          1.6194599821713997E+004          6.7675820385428107E+000          5.9733420304422324E-001          1.5493572232453991E+001         -3.5603814657589234E+000          6.8142962407618801E-002          6.1528448852430495E-001          8.5500477185885904E-001          8.9035165040584179E+000          1.8421321817258221E+001          7.0999994885960360E-001          2.6997126656604292E-001          3.4416106107466740E-003          9.3604466091399760E-003          7.0999999549581572E-001          2.6997126656600817E-001         -3.5360750377636241E+000         -1.0174079401885571E+001          2.1513814151210482E+048                                0                                0          5.1566666666666663E-002 
                              13          4.0447946996334977E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.1803772670929611E+000                              700          0.0000000000000000E+000          6.4793948575023741E-002          6.7335219388546808E+000          5.5128555493166953E-001          1.5413222351082560E+001          9.9999999842025022E-001          3.9299539567702322E+000         -5.8909163348095070E+000          5.8498241620160671E+000          1.2673306609492248E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.0163356891085032E+007         -3.4377909764519980E+000         -7.0848609386677282E+001          0.0000000000000000E+000          1.8212229462473104E+000          2.6036311350404590E-001          3.7751960467359114E+000          1.8215890758581526E+000          2.6045041313368400E-001          1.0309194954764565E-001          1.2679202836262171E+000          8.8244715899817459E+010          4.2317054543178338E+000          1.7049256880728917E+004          6.7769008257306407E+000          6.3371185558452481E-001          1.5539294647834486E+001         -3.5101495114390291E+000          6.8584837120952188E-002          6.1527568759997608E-001          8.5500476630014244E-001          8.7104304037597533E+000          1.8338695872863561E+001          7.0999993218347746E-001          2.6997126656607673E-001          3.4416106106760331E-003          9.3604466091399743E-003          7.0999999398353286E-001          2.6997126656600889E-001         -3.4377911313270433E+000         -9.8855939188250392E+000          2.2067491925708170E+048                                0                                0          5.3616666666666667E-002 
                              14          4.2265798957826616E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.2595585131405853E+000                              700          0.0000000000000000E+000          8.4932028231563872E-002          6.7348273930433677E+000          5.7110512176297235E-001          1.5434321389142148E+001          9.9999999842025022E-001          3.9362455128170084E+000         -5.8561044708617835E+000          5.8911634024892416E+000          1.2326812763314590E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.1245274166795919E+007         -3.3323860365050897E+000         -7.0088346974788365E+001          0.0000000000000000E+000          1.6921303691536056E+000          2.2843381994584891E-001          3.7732397868217120E+000          1.6925966823020520E+000          2.2855348526917438E-001          9.1056005443790194E-002          1.2332638613525149E+000          8.5832698222412323E+010          4.2557773425255450E+000          1.8020935926139598E+004          6.7867038954153616E+000          6.7393059294139890E-001          1.5589338669345077E+001         -3.4528876081930537E+000          6.9156227559543010E-002          6.1528375940444313E-001          8.5500475800355280E-001          8.4593774019264387E+000          1.8243831775885063E+001          7.0999990729375762E-001          2.6997126656615006E-001          3.4416106105141660E-003          9.3604466091399760E-003          7.0999999163700001E-001          2.6997126656601050E-001         -3.3323862807436884E+000         -9.5823561705080671E+000          2.2683614004896265E+048                                0                                0          5.5716666666666664E-002 
                              15          4.4447221311616600E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.3387397591882104E+000                              700          0.0000000000000000E+000          1.1532049803774115E-001          6.7326659181183031E+000          5.8611685525104540E-001          1.5447120236851090E+001          9.9999999853743771E-001          3.9361985714859338E+000         -5.8335341657209767E+000          5.9136179357204641E+000          1.1968404615926060E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.2551018441732723E+007         -3.2204613886551177E+000         -6.9296763462134109E+001          0.0000000000000000E+000          1.5613408112457863E+000          1.9349771170308239E-001          3.7709281571689011E+000          1.5619436653257952E+000          1.9366536611020163E-001          7.8235205169924771E-002          1.1973888374850898E+000          8.3335868311287277E+010          4.2814189430732759E+000          1.9116964913719457E+004          6.7969406400121546E+000          7.1809713375315432E-001          1.5643759590774351E+001         -3.3898542035723387E+000          6.9874182675137522E-002          6.1530425630963603E-001          8.5500474545047878E-001          8.1522540926478193E+000          1.8137581491544530E+001          7.0999986963465000E-001          2.6997126656631315E-001          3.4416106101320667E-003          9.3604466091399760E-003          7.0999998804123265E-001          2.6997126656601456E-001         -3.2204617792244177E+000         -9.2665477916437400E+000          2.3364554772927348E+048                                0                                0          5.7966666666666673E-002 
                              16          4.6873412245273562E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.3849249754962232E+000                              702          0.0000000000000000E+000          1.4057654767471583E-001          6.7336263138872621E+000          6.0592836348647627E-001          1.5467864146695307E+001          9.9999999865462519E-001          3.9343105902418780E+000         -5.8158665229943685E+000          5.9292500152946914E+000          1.1624635706501409E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.3962379316195177E+007         -3.1099664816654862E+000         -6.8526529196931449E+001          0.0000000000000000E+000          1.4448244173407121E+000          1.5981507255049904E-001          3.7688558194469226E+000          1.4456015528665354E+000          1.6004860607266319E-001          6.5571500595112145E-002          1.1629780035272681E+000          8.0940943089490799E+010          4.3067463522229010E+000          2.0264988061335276E+004          6.8069386282923547E+000          7.6313034300538707E-001          1.5698818867224691E+001         -3.3217054518922224E+000          7.0685419085594156E-002          6.1531558444317325E-001          8.5500472788233250E-001          7.8202309360693700E+000          1.8022490457213063E+001          7.0999981693044589E-001          2.6997126656664527E-001          3.4416106093087418E-003          9.3604466091399725E-003          7.0999998281276966E-001          2.6997126656602283E-001         -3.1099670956493299E+000         -8.9595941565696791E+000          2.4064798122809791E+048                                0                                0          6.0283333333333335E-002 
                              17          4.9580496958452454E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.4325018464208519E+000                              705          0.0000000000000000E+000          1.7287329265823839E-001          6.7318400360287933E+000          6.2050884588171529E-001          1.5480615363595579E+001          9.9999999871321887E-001          3.9340191082123952E+000         -5.7948773514164333E+000          5.9498786333636593E+000          1.1294266065000413E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.5509499674596375E+007         -3.0004086072313485E+000         -6.7770792800748239E+001          0.0000000000000000E+000          1.3384726909334523E+000          1.2660951463546599E-001          3.7668388420445433E+000          1.3394722860813479E+000          1.2693373240749367E-001          5.3048018567286949E-002          1.1299208395399358E+000          7.8640230590300461E+010          4.3317933162785511E+000          2.1468085500720503E+004          6.8167936020782127E+000          8.0923187014075093E-001          1.5754798320217109E+001         -3.2521817583526427E+000          7.1588301738294224E-002          6.1529271771747973E-001          8.5500470322372535E-001          7.4764357484992914E+000          1.7903385544950329E+001          7.0999974295510804E-001          2.6997126656731962E-001          3.4416106075453126E-003          9.3604466091399708E-003          7.0999997531661430E-001          2.6997126656604059E-001         -3.0004095603216849E+000         -8.6590593289276931E+000          2.4787698740450396E+048                                0                                0          6.2383333333333332E-002 
                              18          5.2828998614267120E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.5116830924684770E+000                              706          0.0000000000000000E+000          2.0558983488229809E-001          6.7311598558782464E+000          6.3749627541586917E-001          1.5496887131266256E+001          9.9999999877181267E-001          3.9359514964386655E+000         -5.7672605581065648E+000          5.9794505157883293E+000          1.0957662711060561E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.7360993811432034E+007         -2.8845300670218914E+000         -6.6978035222343436E+001          0.0000000000000000E+000          1.2320818071868918E+000          9.0639544866005436E-002          3.7644514646050027E+000          1.2333869991402711E+000          9.1099366312275665E-002          3.9905590398758538E-002          1.0962398628861454E+000          7.6296101977149948E+010          4.3580781726156079E+000          2.2807525684630451E+004          6.8271786484289461E+000          8.5964335699753780E-001          1.5815641049931036E+001         -3.1767394565269003E+000          7.2654224981002297E-002          6.1527356935586508E-001          8.5500466541668441E-001          7.0972201205101388E+000          1.7773319469629701E+001          7.0999962953509788E-001          2.6997126656884396E-001          3.4416106033368730E-003          9.3604466091399587E-003          7.0999996350981032E-001          2.6997126656608178E-001         -2.8845315724978029E+000         -8.3446413201458736E+000          2.5584498704638473E+048                                0                                0          6.4516666666666667E-002 
                              19          5.6376096383139333E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.5498731591222175E+000                              709          0.0000000000000000E+000          2.4495024951842082E-001          6.7275230031292281E+000          6.4784407227674101E-001          1.5503546950644788E+001          9.9999999883040691E-001          3.9376958915972091E+000         -5.7420166693232408E+000          6.0064579596127077E+000          1.0644519018829208E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.9282957418011360E+007         -2.7720085656077109E+000         -6.6210407432987523E+001          0.0000000000000000E+000          1.1414369124823054E+000          5.7451912919586859E-002          3.7624975655133635E+000          1.1431278201055968E+000          5.8094794229820300E-002          2.7311102540808867E-002          1.0649055796055524E+000          7.4115298529387238E+010          4.3832671483315071E+000          2.4169471182164420E+004          6.8372979886196150E+000          9.1007129856065894E-001          1.5876231562936450E+001         -3.0976436621705288E+000          7.3782079668177458E-002          6.1530299676462086E-001          8.5500461289520135E-001          6.7317271759544113E+000          1.7638356745991551E+001          7.0999947197294333E-001          2.6997126657193710E-001          3.4416105943655831E-003          9.3604466091399326E-003          7.0999994678424083E-001          2.6997126656616788E-001         -2.7720109022174859E+000         -8.0412078560266540E+000          2.6390024810866585E+048                                0                                0          6.6866666666666658E-002 
                              20          5.9803265664042113E+006          1.0000000000000000E+000         -9.8999999999999986E+001          5.5349355564130240E+000                              710          0.0000000000000000E+000          2.8401702336377022E-001          6.7224348867025761E+000          6.5261421771704575E-001          1.5503170408832901E+001          9.9999999888900060E-001          3.9384676000663545E+000         -5.7226810505635264E+000          6.0265518662412898E+000          1.0382075830108752E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          2.1053248114941642E+007         -2.6734752859233657E+000         -6.5537319464054619E+001          0.0000000000000000E+000          1.0713595161501004E+000          2.9935231504079257E-002          3.7610949480222144E+000          1.0734809122664770E+000          3.0794326582196836E-002          1.6466103699296301E-002          1.0386425341266445E+000          7.2287443090146210E+010          4.4049571460145325E+000          2.5407219875694256E+004          6.8462293027126178E+000          9.5528001539337393E-001          1.5930421591416687E+001         -3.0278918442642686E+000          7.4832318930314959E-002          6.1536685736459484E-001          8.5500455008349829E-001          6.4177510002821112E+000          1.7519359589237361E+001          7.0999928354172137E-001          2.6997126657711046E-001          3.4416105787474292E-003          9.3604466091398841E-003          7.0999992641168741E-001          2.6997126656631487E-001         -2.6734787153441921E+000         -7.7760405309903922E+000          2.7121077061050554E+048                                0                                0          6.9016666666666671E-002 
